                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
z_subj(hc).16     0.517962    0.0119842     0.494992     0.509888     0.517838     0.525815     0.542559  0.000271265
z_subj(hc).17     0.370612    0.0127285     0.345392     0.362141     0.370832     0.379032     0.396065  0.000319446
z_subj(hc).18     0.495631    0.0121256     0.472037     0.487258     0.495611     0.503726     0.520516  0.000308489
z_subj(hc).19     0.508989     0.012225     0.484474     0.500766     0.509178     0.517184     0.532593  0.000263046
z_subj(hc).20     0.556548    0.0118665     0.533397     0.548559     0.556551     0.564783     0.579656  0.000323069
z_subj(hc).21     0.515603    0.0123457     0.492323     0.507247     0.515211     0.523853      0.54056   0.00029511
z_subj(hc).22     0.490494    0.0125717     0.466781      0.48177     0.490544     0.499207     0.514658  0.000257803
z_subj(hc).23     0.441437    0.0140965     0.415695     0.431804     0.440958      0.45109     0.469621  0.000325787
z_subj(hv).0      0.531154    0.0119706     0.508256      0.52301     0.531052     0.539194     0.555367  0.000278418
z_subj(hv).1      0.452473    0.0132008     0.426422     0.444002     0.452457     0.461534     0.477958  0.000269917
z_subj(hv).2      0.456081    0.0134915     0.429505     0.447185     0.456201     0.465358      0.48239  0.000316312
z_subj(hv).3      0.379908    0.0124778      0.35504     0.371403     0.379721     0.388121     0.403916  0.000343867
z_subj(hv).4      0.480826    0.0136864     0.454181     0.471521     0.480778     0.490104     0.507763  0.000284012
z_subj(hv).5      0.469722    0.0139333     0.442748     0.460097     0.469686     0.479448     0.495988  0.000283817
z_subj(hv).6      0.462812    0.0137368     0.436105     0.453667     0.462925     0.472123     0.490043   0.00038551
z_subj(hv).7      0.551891    0.0117491     0.528628     0.544264     0.551888     0.559856     0.574518  0.000267723
z_subj(hv).8      0.431759      0.01405     0.404703      0.42191     0.432203     0.440975     0.459204  0.000322189
z_subj(hv).9      0.525094    0.0117792      0.50198     0.517151     0.525048     0.533016     0.548002  0.000273908
z_subj(hv).10      0.51262    0.0122932     0.488995     0.504332     0.512318      0.52092     0.536961  0.000272267
z_subj(hv).11     0.537054    0.0112703     0.515997     0.529268     0.537035     0.544772     0.559381  0.000233891
z_subj(hv).12     0.506247    0.0120794     0.481867     0.498255     0.506091     0.514459     0.530241  0.000265779
z_subj(hv).13     0.523645    0.0122055     0.500124     0.515245     0.523601     0.532086     0.546784  0.000272105
z_subj(hv).14     0.480251    0.0128794     0.455382     0.471265     0.480335      0.48895     0.504849  0.000257291
z_subj(hv).15     0.521973    0.0121746     0.497469     0.514136      0.52208      0.52996     0.545853  0.000254523
z_subj(hv).16     0.483608    0.0119515     0.459433     0.475688     0.483814     0.491566     0.507181  0.000269562
z_subj(hv).17     0.460071    0.0136366     0.433288     0.450907     0.459916     0.469162     0.487379   0.00034119
z_subj(hv).18     0.514477    0.0123583     0.489855     0.506185     0.514513     0.522976     0.539041    0.0003003
z_subj(hv).19     0.522324    0.0119312     0.499052     0.514323     0.522166     0.530191     0.546528  0.000273474
z_subj(hv).20     0.544372    0.0116928     0.521372      0.53635     0.544445     0.552609     0.567006   0.00028196
z_subj(hv).21       0.5113    0.0117854     0.488337     0.503072     0.511358     0.519245     0.533834  0.000254247
z_subj(hv).22     0.486152    0.0122443     0.462443     0.477753     0.485978     0.494315     0.511241  0.000225013
z_subj(hv).23     0.430034    0.0141839     0.402159     0.420817     0.430256     0.439409     0.457222  0.000335984
z_subj(lc).0      0.564525    0.0115547     0.542708     0.556717     0.564143     0.572342     0.587444  0.000280215
z_subj(lc).1      0.552038    0.0119978     0.527443      0.54406     0.552178     0.560258     0.574588  0.000282873
z_subj(lc).2      0.582422    0.0115039     0.559646      0.57502     0.582626      0.59016      0.60461  0.000281006
z_subj(lc).3      0.504549    0.0124026     0.479596     0.496349     0.504675     0.513191     0.528321  0.000304927
z_subj(lc).4      0.590881    0.0115525     0.567995     0.583015     0.590831     0.598629     0.613489   0.00026858
z_subj(lc).5      0.553116    0.0120454     0.529756     0.544578     0.553438     0.561078     0.575886   0.00030751
z_subj(lc).6      0.543646     0.012161      0.51932     0.535496     0.543665     0.552133      0.56661  0.000264444
z_subj(lc).7      0.602129    0.0106718     0.580714     0.594996     0.602164     0.609387     0.622829  0.000225776
z_subj(lc).8       0.49305    0.0130297     0.467558     0.484303     0.493103     0.501625     0.518691  0.000338512
z_subj(lc).9      0.573714    0.0113156     0.551512      0.56609     0.573785     0.581388     0.595284  0.000253034
z_subj(lc).10     0.565504    0.0113434     0.544167     0.557598     0.565257     0.573364     0.589016  0.000272305
z_subj(lc).11     0.588041    0.0116096     0.564527     0.580303     0.588445     0.595559      0.61165  0.000283138
z_subj(lc).12     0.612524    0.0106206     0.591182     0.605353     0.612639     0.619738     0.633014   0.00025257
z_subj(lc).13     0.580768     0.011412     0.558656     0.573103     0.581079     0.588411     0.603131   0.00028973
z_subj(lc).14      0.60258    0.0107522     0.580398     0.595623     0.602875     0.609811     0.623003  0.000255289
z_subj(lc).15      0.58219    0.0113705     0.559602     0.574638     0.582365     0.589675     0.604823  0.000282744
z_subj(lc).16     0.561697    0.0112248     0.540335     0.553916     0.561732     0.569464     0.582824  0.000255706
z_subj(lc).17     0.485289    0.0134774     0.459757     0.476082     0.485235     0.494114     0.512493  0.000332051
z_subj(lc).18      0.57002    0.0117522      0.54681     0.561956     0.569883      0.57806     0.592522  0.000291903
z_subj(lc).19     0.581669    0.0113948     0.559367     0.574277     0.581464     0.589359     0.604483  0.000262194
z_subj(lc).20     0.573282    0.0113374     0.551262     0.565861     0.573105     0.580591     0.595924  0.000281778
z_subj(lc).21     0.588835    0.0109433     0.566927     0.581601     0.589024      0.59613     0.610425  0.000232802
z_subj(lc).22     0.557278    0.0117296     0.535777      0.54919     0.557103     0.564853     0.580993  0.000293795
z_subj(lc).23     0.468088    0.0137728     0.440407       0.4587     0.468483     0.477126     0.494617  0.000349283
z_subj(lv).0      0.571156     0.011366     0.549227     0.563717     0.571351     0.578752     0.593392  0.000244649
z_subj(lv).1      0.602142    0.0112676     0.579977     0.594574     0.602443     0.609683     0.624912  0.000287197
z_subj(lv).2      0.568929    0.0115621     0.545816     0.561343     0.568982     0.576563     0.591267  0.000289078
z_subj(lv).3      0.522644    0.0128681     0.497568     0.514256     0.522525     0.531069     0.548421  0.000354449
z_subj(lv).4      0.612688    0.0115341     0.590934     0.604711     0.612281     0.620526     0.636295  0.000289928
z_subj(lv).5      0.564655    0.0119445     0.541186      0.55627     0.564512     0.572361     0.588595  0.000279645
z_subj(lv).6      0.596299     0.010977     0.574917     0.588874      0.59631     0.603626     0.617814  0.000268495
z_subj(lv).7      0.596534    0.0107344     0.575127     0.589362     0.596462     0.603809      0.61727  0.000219702
z_subj(lv).8      0.487332    0.0136031     0.459964     0.478126     0.487546     0.496542     0.513406   0.00037839
z_subj(lv).9      0.567648     0.011397     0.545116      0.55998     0.567633     0.575432     0.589815  0.000277911
z_subj(lv).10     0.574847    0.0111278     0.553122     0.567407     0.574953     0.582459     0.596913  0.000263088
z_subj(lv).11     0.585497    0.0107802     0.564278     0.578262     0.585117     0.592684     0.606931  0.000236625
z_subj(lv).12     0.585515    0.0105289     0.564759     0.578208      0.58565     0.592571     0.606128  0.000259187
z_subj(lv).13      0.54574     0.011746     0.523428     0.537804     0.545768     0.553689      0.56959  0.000264742
z_subj(lv).14     0.585571    0.0112552     0.562937     0.577883     0.585675     0.593162     0.607482  0.000285339
z_subj(lv).15     0.591238    0.0110615     0.569356     0.584189     0.591151     0.598566     0.613302  0.000234955
z_subj(lv).16     0.603293    0.0110352     0.582234     0.595912     0.603417     0.610683     0.624969  0.000275913
z_subj(lv).17     0.488413     0.012655     0.463574     0.479807     0.488289      0.49689     0.512732  0.000300439
z_subj(lv).18     0.592816    0.0115312     0.570125     0.584748     0.592889     0.600652     0.615515  0.000270332
z_subj(lv).19     0.560771    0.0114118     0.538202     0.553239     0.560941     0.568894     0.582219  0.000274229
z_subj(lv).20     0.583859    0.0113881     0.561244     0.576368     0.583781     0.591504     0.606166  0.000302982
z_subj(lv).21     0.558116    0.0119574     0.535533      0.55008     0.558005      0.56606     0.581549  0.000310481
z_subj(lv).22     0.546588    0.0116842     0.523144     0.538963     0.546647     0.554413     0.569096  0.000264951
z_subj(lv).23     0.469808    0.0139386     0.442417     0.460312     0.470012      0.47886     0.497587  0.000328844
DIC: -59056.616302
deviance: -59212.230721
pD: 155.614420
