rt, response, subj_idx, cond
0.48200000000000004,0,10,lc
0.7,0,10,lc
0.462,1,10,lc
0.48200000000000004,1,10,lc
0.47200000000000003,1,10,lc
0.462,1,10,lc
0.462,1,10,lc
0.462,1,10,lc
0.462,1,10,lc
0.462,1,10,lc
0.462,1,10,lc
0.462,1,10,lc
0.462,1,10,lc
0.462,0,10,lc
0.47200000000000003,1,10,lc
0.462,0,10,lc
0.462,0,10,lc
0.462,0,10,lc
0.462,0,10,lc
0.462,0,10,lc
0.7,0,10,lc
0.7,1,10,lc
0.7,0,10,lc
0.7,0,10,lc
0.7,0,10,lc
0.452,0,10,lc
0.612,0,10,lc
0.632,0,10,lc
0.7,0,10,lc
0.7,0,10,lc
0.7,0,10,lc
0.49200000000000005,1,10,lc
0.48200000000000004,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,0,10,lc
0.532,0,10,lc
0.49200000000000005,0,10,lc
0.48200000000000004,0,10,lc
0.7,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,0,10,lc
0.292,0,10,lc
0.292,0,10,lc
0.292,0,10,lc
0.332,0,10,lc
0.552,0,10,lc
0.7,0,10,lc
0.47200000000000003,1,10,lc
0.48200000000000004,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,0,10,lc
0.532,0,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,0,10,lc
0.47200000000000003,0,10,lc
0.47200000000000003,0,10,lc
0.47200000000000003,0,10,lc
0.47200000000000003,0,10,lc
0.47200000000000003,0,10,lc
0.5920000000000001,0,10,lc
0.7,1,10,lc
0.7,1,10,lc
0.35200000000000004,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,0,10,lc
0.292,0,10,lc
0.292,0,10,lc
0.292,0,10,lc
0.7,0,10,lc
0.47200000000000003,1,10,lc
0.49200000000000005,1,10,lc
0.48200000000000004,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,1,10,lc
0.47200000000000003,0,10,lc
0.562,0,10,lc
0.48200000000000004,0,10,lc
0.47200000000000003,0,10,lc
0.47200000000000003,0,10,lc
0.47200000000000003,0,10,lc
0.612,0,10,lc
0.7,1,10,lc
0.35200000000000004,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,1,10,lc
0.292,0,10,lc
0.7,0,11,lc
0.7,0,11,lc
0.7,0,11,lc
0.7,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.632,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,0,11,lc
0.512,0,11,lc
0.48200000000000004,0,11,lc
0.47200000000000003,0,11,lc
0.7,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,0,11,lc
0.292,0,11,lc
0.292,0,11,lc
0.292,0,11,lc
0.7,0,11,lc
0.462,1,11,lc
0.48200000000000004,1,11,lc
0.47200000000000003,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,0,11,lc
0.542,0,11,lc
0.49200000000000005,0,11,lc
0.47200000000000003,0,11,lc
0.7,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,1,11,lc
0.292,0,11,lc
0.292,0,11,lc
0.292,0,11,lc
0.292,0,11,lc
0.7,0,11,lc
0.462,1,11,lc
0.48200000000000004,1,11,lc
0.47200000000000003,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.462,1,11,lc
0.7,0,11,lc
0.7,0,11,lc
0.7,0,11,lc
0.7,0,11,lc
0.48200000000000004,1,11,lc
0.502,1,11,lc
0.49200000000000005,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,0,11,lc
0.542,0,11,lc
0.502,0,11,lc
0.48200000000000004,0,11,lc
0.7,1,11,lc
0.44200000000000006,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,0,11,lc
0.282,0,11,lc
0.282,0,11,lc
0.282,0,11,lc
0.7,0,11,lc
0.48200000000000004,1,11,lc
0.502,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,0,11,lc
0.5720000000000001,0,11,lc
0.512,0,11,lc
0.48200000000000004,0,11,lc
0.7,1,11,lc
0.7,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,1,11,lc
0.282,0,11,lc
0.282,1,11,lc
0.282,0,11,lc
0.282,1,11,lc
0.282,0,11,lc
0.36200000000000004,0,11,lc
0.302,0,11,lc
0.44200000000000006,0,11,lc
0.7,0,11,lc
0.7,0,11,lc
0.47200000000000003,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.47200000000000003,1,11,lc
0.48200000000000004,0,11,lc
0.48200000000000004,0,11,lc
0.49200000000000005,0,11,lc
0.48200000000000004,0,11,lc
0.002,1,11,lc
0.7,0,11,lc
0.7,0,11,lc
0.49200000000000005,1,11,lc
0.502,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,0,11,lc
0.5720000000000001,0,11,lc
0.49200000000000005,0,11,lc
0.49200000000000005,0,11,lc
0.49200000000000005,0,11,lc
0.532,0,11,lc
0.7,1,11,lc
0.7,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,0,11,lc
0.272,0,11,lc
0.272,0,11,lc
0.272,0,11,lc
0.7,0,11,lc
0.48200000000000004,1,11,lc
0.502,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,0,11,lc
0.5720000000000001,0,11,lc
0.522,0,11,lc
0.502,0,11,lc
0.7,1,11,lc
0.292,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,0,11,lc
0.272,0,11,lc
0.272,0,11,lc
0.272,0,11,lc
0.7,0,11,lc
0.48200000000000004,1,11,lc
0.502,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.7,0,11,lc
0.7,0,11,lc
0.7,0,11,lc
0.7,0,11,lc
0.49200000000000005,1,11,lc
0.502,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,0,11,lc
0.552,0,11,lc
0.49200000000000005,0,11,lc
0.49200000000000005,0,11,lc
0.49200000000000005,0,11,lc
0.532,0,11,lc
0.7,1,11,lc
0.7,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,0,11,lc
0.272,1,11,lc
0.272,0,11,lc
0.272,0,11,lc
0.272,0,11,lc
0.392,0,11,lc
0.7,0,11,lc
0.7,0,11,lc
0.49200000000000005,1,11,lc
0.502,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.48200000000000004,0,11,lc
0.562,0,11,lc
0.522,0,11,lc
0.502,0,11,lc
0.7,1,11,lc
0.35200000000000004,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,1,11,lc
0.272,0,11,lc
0.272,0,11,lc
0.272,0,11,lc
0.272,0,11,lc
0.7,0,11,lc
0.672,1,11,lc
0.502,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.49200000000000005,1,11,lc
0.48200000000000004,1,11,lc
0.49200000000000005,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.48200000000000004,1,11,lc
0.49200000000000005,0,11,lc
0.502,0,11,lc
0.7,0,12,lc
0.7,0,12,lc
0.7,0,12,lc
0.7,0,12,lc
0.562,1,12,lc
0.612,1,12,lc
0.5820000000000001,1,12,lc
0.562,1,12,lc
0.562,1,12,lc
0.562,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,0,12,lc
0.622,0,12,lc
0.5820000000000001,0,12,lc
0.5720000000000001,0,12,lc
0.7,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,0,12,lc
0.192,0,12,lc
0.192,0,12,lc
0.212,0,12,lc
0.7,0,12,lc
0.562,1,12,lc
0.562,1,12,lc
0.562,1,12,lc
0.562,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,1,12,lc
0.552,0,12,lc
0.612,0,12,lc
0.562,0,12,lc
0.562,0,12,lc
0.562,0,12,lc
0.7,1,12,lc
0.7,1,12,lc
0.23199999999999998,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,1,12,lc
0.192,0,12,lc
0.192,1,12,lc
0.192,0,12,lc
0.192,1,12,lc
0.192,0,12,lc
0.252,0,12,lc
0.192,0,12,lc
0.332,0,12,lc
0.7,0,12,lc
0.7,0,12,lc
0.7,0,12,lc
0.552,1,12,lc
0.562,1,12,lc
0.562,1,12,lc
0.562,1,12,lc
0.552,1,12,lc
0.7,0,12,lc
0.7,0,12,lc
0.7,0,12,lc
0.7,0,12,lc
0.512,1,12,lc
0.5720000000000001,1,12,lc
0.532,1,12,lc
0.522,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,0,12,lc
0.532,0,12,lc
0.532,0,12,lc
0.522,0,12,lc
0.522,0,12,lc
0.522,0,12,lc
0.7,1,12,lc
0.7,1,12,lc
0.252,1,12,lc
0.252,1,12,lc
0.252,1,12,lc
0.252,1,12,lc
0.252,1,12,lc
0.252,1,12,lc
0.252,0,12,lc
0.252,0,12,lc
0.252,0,12,lc
0.252,0,12,lc
0.7,0,12,lc
0.512,1,12,lc
0.542,1,12,lc
0.522,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,0,12,lc
0.5820000000000001,0,12,lc
0.522,0,12,lc
0.522,0,12,lc
0.512,0,12,lc
0.672,0,12,lc
0.7,1,12,lc
0.512,1,12,lc
0.272,1,12,lc
0.252,1,12,lc
0.252,1,12,lc
0.252,1,12,lc
0.252,1,12,lc
0.252,1,12,lc
0.252,0,12,lc
0.252,0,12,lc
0.252,0,12,lc
0.252,0,12,lc
0.7,0,12,lc
0.512,1,12,lc
0.532,1,12,lc
0.522,1,12,lc
0.522,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,1,12,lc
0.512,0,12,lc
0.5820000000000001,0,12,lc
0.542,0,12,lc
0.522,0,12,lc
0.7,0,12,hc
0.7,0,12,hc
0.7,0,12,hc
0.7,0,12,hc
0.48200000000000004,1,12,hc
0.532,1,12,hc
0.49200000000000005,1,12,hc
0.48200000000000004,1,12,hc
0.48200000000000004,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,0,12,hc
0.522,0,12,hc
0.49200000000000005,0,12,hc
0.542,0,12,hc
0.7,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,0,12,hc
0.282,0,12,hc
0.282,0,12,hc
0.302,0,12,hc
0.7,0,12,hc
0.47200000000000003,1,12,hc
0.48200000000000004,1,12,hc
0.48200000000000004,1,12,hc
0.48200000000000004,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,0,12,hc
0.542,0,12,hc
0.502,0,12,hc
0.48200000000000004,0,12,hc
0.7,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,1,12,hc
0.282,0,12,hc
0.282,0,12,hc
0.282,0,12,hc
0.282,0,12,hc
0.7,0,12,hc
0.47200000000000003,1,12,hc
0.48200000000000004,1,12,hc
0.48200000000000004,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.47200000000000003,1,12,hc
0.7,0,12,hc
0.7,0,12,hc
0.7,0,12,hc
0.7,0,12,hc
0.532,1,12,hc
0.562,1,12,hc
0.552,1,12,hc
0.542,1,12,hc
0.542,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.542,0,12,hc
0.542,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,0,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,0,12,hc
0.532,0,12,hc
0.532,0,12,hc
0.532,0,12,hc
0.532,0,12,hc
0.532,0,12,hc
0.612,0,12,hc
0.7,1,12,hc
0.7,1,12,hc
0.662,1,12,hc
0.222,0,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.282,1,12,hc
0.502,1,12,hc
0.322,1,12,hc
0.222,0,12,hc
0.222,0,12,hc
0.222,0,12,hc
0.222,0,12,hc
0.222,0,12,hc
0.342,0,12,hc
0.7,0,12,hc
0.7,0,12,hc
0.6920000000000001,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.542,0,12,hc
0.542,0,12,hc
0.542,0,12,hc
0.542,0,12,hc
0.542,0,12,hc
0.632,0,12,hc
0.7,1,12,hc
0.502,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,1,12,hc
0.222,0,12,hc
0.222,0,12,hc
0.222,0,12,hc
0.322,0,12,hc
0.7,0,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.532,1,12,hc
0.7,1,13,hc
0.7,1,13,hc
0.7,0,13,hc
0.242,0,13,hc
0.242,0,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,0,13,hc
0.242,0,13,hc
0.242,0,13,hc
0.242,0,13,hc
0.242,0,13,hc
0.242,0,13,hc
0.342,0,13,hc
0.7,0,13,hc
0.7,0,13,hc
0.7,0,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,0,13,hc
0.552,0,13,hc
0.522,0,13,hc
0.7,1,13,hc
0.7,0,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.6020000000000001,1,13,hc
0.262,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,0,13,hc
0.242,0,13,hc
0.242,0,13,hc
0.242,0,13,hc
0.44200000000000006,0,13,hc
0.7,0,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,1,13,hc
0.522,0,13,hc
0.562,0,13,hc
0.542,0,13,hc
0.662,0,13,hc
0.622,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,1,13,hc
0.242,0,13,hc
0.242,0,13,hc
0.242,0,13,hc
0.48200000000000004,1,13,hc
0.662,0,13,hc
0.022000000000000002,1,13,hc
0.7,0,13,hc
0.7,0,13,hc
0.512,1,13,hc
0.502,1,13,hc
0.502,1,13,hc
0.502,1,13,hc
0.502,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.502,1,13,hc
0.502,1,13,hc
0.502,0,13,hc
0.502,1,13,hc
0.502,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,0,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,0,13,hc
0.49200000000000005,0,13,hc
0.49200000000000005,0,13,hc
0.49200000000000005,0,13,hc
0.49200000000000005,0,13,hc
0.512,1,13,hc
0.552,0,13,hc
0.672,0,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.7,0,13,hc
0.7,0,13,hc
0.7,0,13,hc
0.7,0,13,hc
0.7,1,13,hc
0.7,0,13,hc
0.49200000000000005,1,13,hc
0.502,1,13,hc
0.502,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,1,13,hc
0.49200000000000005,0,13,hc
0.532,0,13,hc
0.502,1,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.632,0,13,hc
0.7,1,13,hc
0.7,0,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.7,1,13,hc
0.36200000000000004,1,13,hc
0.262,1,13,hc
0.262,0,13,hc
0.262,1,13,hc
0.262,0,13,hc
0.262,0,13,hc
0.262,1,13,hc
0.262,1,13,hc
0.282,0,13,hc
0.262,0,13,hc
0.262,0,13,hc
0.262,0,13,hc
0.562,0,13,hc
0.7,0,13,hc
0.49200000000000005,1,13,hc
0.7,0,13,hc
0.7,0,13,hc
0.7,0,13,hc
0.7,0,13,hc
0.452,1,13,hc
0.502,1,13,hc
0.47200000000000003,1,13,hc
0.462,1,13,hc
0.452,1,13,hc
0.452,1,13,hc
0.452,1,13,hc
0.452,1,13,hc
0.452,1,13,hc
0.44200000000000006,1,13,hc
0.452,1,13,hc
0.44200000000000006,1,13,hc
0.44200000000000006,1,13,hc
