                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
t_subj(hc).6      0.230556  0.000762834     0.228984     0.230059     0.230563     0.231091     0.232001  1.67573e-05
t_subj(hc).7        0.2388  0.000675792     0.237411     0.238374     0.238821     0.239251     0.240099  1.93089e-05
t_subj(hc).8      0.146136  0.000912668     0.144166     0.145601     0.146189     0.146769     0.147754  2.09213e-05
t_subj(hc).9      0.175821   0.00132856     0.173038     0.174973     0.175847     0.176712      0.17828  3.96299e-05
t_subj(hc).10     0.122549   0.00200156     0.118351     0.121259     0.122566     0.123943     0.126198  5.77966e-05
t_subj(hc).11     0.224601  0.000907788     0.222797     0.223966       0.2246      0.22526     0.226313  2.41069e-05
t_subj(hc).12     0.239593  0.000649215     0.238241     0.239185     0.239613     0.240045     0.240801  1.69686e-05
t_subj(hc).13    0.0740207   0.00242889    0.0687762    0.0725473     0.074113    0.0756771    0.0785266  7.26122e-05
t_subj(hc).14     0.241672  0.000695057     0.240261     0.241206     0.241681     0.242147     0.242964  1.85855e-05
t_subj(hc).15     0.200614   0.00114617     0.198243     0.199865     0.200638     0.201426      0.20268  2.84698e-05
t_subj(hc).16     0.134731    0.0019026     0.131023     0.133438     0.134757     0.136032     0.138365  5.09243e-05
t_subj(hc).17  2.26945e-05   2.6753e-05  6.09092e-08  4.58871e-06  1.35711e-05  3.06023e-05  9.38746e-05  1.06023e-06
t_subj(hc).18    0.0811011   0.00279211    0.0752276    0.0792882    0.0811907    0.0829732    0.0864403  7.09434e-05
t_subj(hc).19     0.199008   0.00120094     0.196686     0.198208     0.199019     0.199859     0.201295  3.20969e-05
t_subj(hc).20     0.101731   0.00218737    0.0972082     0.100283     0.101755     0.103204     0.105915  7.04359e-05
t_subj(hc).21     0.199645    0.0011251      0.19725     0.198927      0.19969     0.200415     0.201771  3.20337e-05
t_subj(hc).22      0.17257   0.00157927     0.169349     0.171544     0.172655     0.173622     0.175451  4.00187e-05
t_subj(hc).23     0.114672   0.00119059     0.111989     0.113929     0.114771     0.115507     0.116699  2.37447e-05
t_subj(hv).0      0.146879   0.00191445     0.143009      0.14565     0.146933      0.14818     0.150425  5.94806e-05
t_subj(hv).1      0.225172  0.000950725     0.223175     0.224528     0.225232     0.225832     0.226926  2.36312e-05
t_subj(hv).2      0.119494   0.00227872     0.114781     0.117974     0.119627     0.121121     0.123718  5.57472e-05
t_subj(hv).3   2.06407e-05  2.44153e-05  8.69209e-08   3.7427e-06  1.21102e-05  2.81504e-05  8.43239e-05  9.98908e-07
t_subj(hv).4      0.228077  0.000937465     0.226108     0.227485     0.228109     0.228719     0.229818    2.606e-05
t_subj(hv).5      0.195856   0.00136305     0.192981     0.194981     0.195931     0.196786     0.198434  3.39945e-05
t_subj(hv).6      0.241292  0.000759516     0.239723     0.240797     0.241338     0.241811     0.242705  1.98384e-05
t_subj(hv).7      0.238399  0.000697046     0.236923     0.237964     0.238427      0.23887     0.239712   1.9312e-05
t_subj(hv).8      0.145919   0.00103478     0.143673       0.1453     0.146006     0.146681     0.147641  2.21291e-05
t_subj(hv).9      0.175795   0.00138097     0.172997     0.174923     0.175861     0.176722     0.178456  4.01465e-05
t_subj(hv).10     0.123798   0.00208688     0.119512     0.122405     0.123834     0.125227     0.127819  5.45304e-05
t_subj(hv).11     0.224939  0.000868888     0.223192      0.22435      0.22494     0.225544     0.226591  2.33591e-05
t_subj(hv).12     0.238327  0.000732229     0.236832     0.237845     0.238358     0.238843     0.239705  2.13827e-05
t_subj(hv).13    0.0721316   0.00251081    0.0671274    0.0705019    0.0721689    0.0738191    0.0768289  5.83541e-05
t_subj(hv).14     0.245549  0.000834008     0.243741     0.245016     0.245583     0.246128     0.247068  2.32522e-05
t_subj(hv).15     0.199995   0.00112991     0.197613     0.199281     0.200053     0.200761     0.202081  2.99491e-05
t_subj(hv).16     0.133992     0.001975     0.130016     0.132669     0.134071     0.135327     0.137636  5.04205e-05
t_subj(hv).17  1.34487e-05  1.51926e-05  5.99035e-08  2.44928e-06  7.85341e-06  1.97228e-05  5.17685e-05   5.8475e-07
t_subj(hv).18    0.0836497   0.00263547    0.0783404    0.0819695    0.0837649    0.0854069    0.0886055  6.42085e-05
t_subj(hv).19     0.198291   0.00124164     0.195738       0.1975     0.198334     0.199146     0.200623   3.5318e-05
t_subj(hv).20    0.0994799   0.00218991    0.0949894    0.0980458    0.0995712     0.100981     0.103591  7.07331e-05
t_subj(hv).21     0.199071   0.00117491     0.196676     0.198318      0.19909     0.199866     0.201313   3.2694e-05
t_subj(hv).22     0.170618   0.00162378     0.167333     0.169549     0.170639      0.17171     0.173752  3.72741e-05
t_subj(hv).23       0.1146   0.00116412     0.112079     0.113884     0.114696     0.115442     0.116603  2.65049e-05
t_subj(lc).0      0.148227   0.00174477     0.144532     0.147137     0.148308     0.149404      0.15145  5.10743e-05
t_subj(lc).1      0.208719  0.000928235     0.206784     0.208094     0.208751     0.209355     0.210509  2.16913e-05
t_subj(lc).2      0.103164   0.00233506    0.0986538     0.101597     0.103256     0.104755     0.107662   7.1652e-05
t_subj(lc).3   1.57969e-05  1.91139e-05  8.07468e-08  2.75614e-06   9.0088e-06  2.16998e-05  6.68004e-05  7.75679e-07
t_subj(lc).4       0.21707  0.000879221     0.215285      0.21649     0.217092     0.217679     0.218741  2.58339e-05
t_subj(lc).5      0.179663   0.00134071     0.176951     0.178745     0.179693     0.180601     0.182134  3.23953e-05
