                     mean          std       2.5q         25q        50q        75q      97.5q       mc err
v_subj(lc).765    2.19503     0.108144    1.98163     2.12263    2.19264     2.2684    2.40913   0.00338059
v_subj(lc).766    2.49122     0.121926    2.24988     2.40956    2.49379    2.57335    2.72268   0.00411755
v_subj(lc).767    2.91508     0.135323    2.65184     2.82398    2.91242    3.00854    3.19177    0.0041495
v_subj(lc).768   0.129842    0.0944064 -0.0523213   0.0667324   0.127764   0.192787    0.31963   0.00260653
v_subj(lc).769    1.82028     0.124535    1.58497       1.736    1.81974    1.90009    2.06846   0.00387049
v_subj(lc).770    2.98207     0.152388    2.67925      2.8785    2.98576    3.08376    3.28191   0.00526865
v_subj(lc).771  -0.127683     0.125909  -0.368922   -0.215159  -0.128405 -0.0406022    0.12264   0.00380219
v_subj(lc).772  0.0392021     0.113849  -0.180556  -0.0393809  0.0384652   0.114532   0.257589   0.00353355
v_subj(lc).773    3.16274     0.173198     2.8211     3.04509    3.16232    3.28311    3.50615   0.00493445
v_subj(lc).774     2.5447      0.14699    2.24923      2.4488    2.54519    2.64152    2.84263   0.00387033
v_subj(lc).775  0.0471239     0.104949   -0.16496  -0.0245903   0.045541    0.11831   0.250513   0.00335144
v_subj(lc).776    1.65867     0.122735    1.41973     1.57735    1.65645     1.7385     1.9042   0.00444589
v_subj(lc).777    2.56897     0.136612    2.30465     2.47386    2.56917     2.6625    2.84435   0.00412536
v_subj(lc).778     1.0915     0.101675   0.889624     1.02252    1.09061    1.16365    1.28219   0.00316528
v_subj(lc).779    1.41834     0.106411    1.20249     1.34958    1.41787    1.49005    1.62484   0.00286692
v_subj(lc).780    3.12444      0.14792    2.83377     3.02555    3.12675    3.22651    3.40708    0.0052806
v_subj(lc).781    1.57181     0.135043    1.30865     1.48341    1.57094     1.6637    1.83586   0.00392632
v_subj(lc).782     2.1063     0.123759    1.86763      2.0227    2.10275    2.18639    2.35964    0.0042497
v_subj(lc).783    2.38912     0.138183    2.12673     2.29535    2.38512     2.4832    2.66646   0.00476423
v_subj(lc).784   0.790516    0.0949867   0.605647      0.7269   0.789983   0.853681   0.980948   0.00295891
v_subj(lv).761    3.25107     0.147139    2.96146     3.15575    3.24961    3.34683    3.54073   0.00463364
v_subj(lv).762    1.58854     0.130498    1.33222     1.49796     1.5884    1.67675    1.84251   0.00393067
v_subj(lv).763   0.238329     0.116269  0.0142211     0.15869   0.234078   0.317741   0.472284   0.00370676
v_subj(lv).764   0.783692     0.108017   0.576362    0.710098   0.786406   0.857069    0.99431    0.0030936
v_subj(lv).765    1.26997     0.100516    1.06912     1.20164     1.2729    1.33796    1.46034      0.00306
v_subj(lv).766    2.22268     0.126893    1.96872     2.13815    2.22217    2.31081    2.47479   0.00432722
v_subj(lv).767   0.905294    0.0992835   0.711509    0.839901   0.905505   0.971848    1.09713   0.00308532
v_subj(lv).768    0.11243    0.0991072 -0.0862405   0.0475388   0.114762   0.179162   0.305037   0.00279463
v_subj(lv).769    1.29888     0.111034    1.08301     1.22222    1.29975    1.37364    1.52061   0.00325945
v_subj(lv).770    3.03008     0.180678    2.67148     2.90792    3.03376    3.14916    3.38725   0.00555345
v_subj(lv).771   0.120672     0.117832   -0.11195   0.0432368   0.121871   0.201306   0.345733   0.00358189
v_subj(lv).772  0.0421137     0.100647  -0.150836  -0.0264507  0.0415169   0.109216   0.241167   0.00254781
v_subj(lv).773    2.52488     0.156037    2.22792     2.41434    2.52414    2.62907    2.83799   0.00546396
v_subj(lv).774    1.03556     0.117163    0.80595    0.956042    1.03746    1.11566    1.26302   0.00308393
v_subj(lv).775   0.143057     0.105067 -0.0659395   0.0724515   0.145134   0.212951   0.347526   0.00301375
v_subj(lv).776    1.88019     0.119299    1.64746     1.80005    1.88094    1.96102    2.11738   0.00401538
v_subj(lv).777    2.44906     0.148333    2.16671      2.3476    2.44709    2.54634     2.7452   0.00465518
v_subj(lv).778    2.40194     0.118661    2.16194     2.32408    2.40324     2.4837    2.62923   0.00345793
v_subj(lv).779    1.69309     0.121413    1.44608     1.61759    1.69385    1.77441    1.92719    0.0036976
v_subj(lv).780    1.37621     0.121177    1.13939     1.29361    1.37759    1.45779    1.61354   0.00350201
v_subj(lv).781    2.26944     0.156189     1.9612      2.1628    2.27172    2.37592     2.5733   0.00513261
v_subj(lv).782   0.772203     0.113248   0.545503    0.695225   0.771752   0.850769   0.994374   0.00300547
v_subj(lv).783    2.25421     0.135945    1.98183      2.1626    2.25787    2.34707    2.51183   0.00392122
v_subj(lv).784  0.0539203     0.107266  -0.160191  -0.0153447  0.0556029   0.125737   0.265356   0.00310455
t(hc)            0.127975   0.00667598    0.11415    0.123693   0.128037   0.132351   0.141012  0.000124508
t(hv)            0.132021   0.00697068   0.118386    0.127349   0.132045   0.136664   0.145654  0.000156757
t(lc)            0.139367   0.00665885   0.126202    0.134901   0.139407   0.143747    0.15247  0.000141567
t(lv)            0.135953   0.00693185   0.122137    0.131274   0.136059   0.140656   0.148989  0.000148831
t_std           0.0354862   0.00265581  0.0306251   0.0336761  0.0353499  0.0371088  0.0411658  6.64081e-05
t_subj(hc).761   0.178602  0.000797971   0.176827    0.178138   0.178675   0.179156   0.179969  1.66798e-05
t_subj(hc).762   0.174773   0.00144008   0.171819    0.173875   0.174825   0.175812   0.177321  2.81321e-05
t_subj(hc).763   0.112936    0.0014984   0.109734    0.111974   0.113052   0.114009    0.11558  3.27828e-05
t_subj(hc).764  0.0907846   0.00183889  0.0867417   0.0896172  0.0908355  0.0920468  0.0941463  3.91168e-05
t_subj(hc).765   0.125463   0.00172435   0.121767     0.12436   0.125614   0.126657   0.128513  3.87846e-05
