                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
a_subj(lc).8      0.876033    0.0184481     0.841534     0.863475     0.875778     0.888151     0.915068  0.000447977
a_subj(lc).9      0.648225    0.0152138     0.620182     0.637759     0.647673     0.657603     0.679816  0.000547732
a_subj(lc).10     0.793176     0.018117     0.759866      0.78093     0.792668      0.80487     0.829901  0.000684375
a_subj(lc).11     0.503132    0.0116587     0.480926     0.494857     0.502928     0.510889     0.526916  0.000388077
a_subj(lc).12     0.435832    0.0101704     0.416412       0.4288     0.435663     0.442791     0.455796   0.00035847
a_subj(lc).13       0.9156    0.0217399      0.87463     0.900804     0.914703     0.931033     0.958348  0.000845419
a_subj(lc).14     0.476942     0.010156     0.457539     0.469901     0.476631     0.483858     0.497224  0.000304861
a_subj(lc).15     0.558412    0.0126541     0.533328     0.549958      0.55837      0.56661       0.5835  0.000436207
a_subj(lc).16     0.761473    0.0179083     0.729146     0.749621     0.760901     0.773423     0.797874  0.000604131
a_subj(lc).17      1.21089    0.0241793      1.16267      1.19499      1.21042      1.22653      1.25943  0.000501318
a_subj(lc).18     0.889349    0.0209403     0.850679     0.874451     0.888901     0.903951     0.931479  0.000728023
a_subj(lc).19     0.605235    0.0140741     0.578964     0.595581     0.604881     0.614444     0.634073  0.000447479
a_subj(lc).20       0.8331     0.019202     0.797024     0.819236     0.832782      0.84611     0.871403  0.000636587
a_subj(lc).21       0.5761    0.0136205     0.550284     0.566699     0.575604     0.585095     0.604176  0.000463691
a_subj(lc).22     0.687648    0.0158665     0.659007     0.675982     0.687358     0.698132     0.719124  0.000570212
a_subj(lc).23     0.961613    0.0219467     0.918913     0.946592     0.961063     0.976051      1.00659  0.000459011
a_subj(lv).0      0.726046    0.0176415     0.693474     0.713608     0.725447     0.737667     0.760979  0.000613702
a_subj(lv).1      0.632052    0.0159762     0.601678     0.620848     0.632029     0.642538     0.664857  0.000607135
a_subj(lv).2      0.882031    0.0209462     0.842852     0.867745     0.881473     0.895882     0.925387  0.000768776
a_subj(lv).3        1.1597    0.0232094      1.11449      1.14459      1.15921      1.17578      1.20596  0.000485849
a_subj(lv).4      0.609858    0.0137516      0.58301     0.600716     0.609804     0.619141     0.636965  0.000363259
a_subj(lv).5      0.718701    0.0159656      0.68949     0.707486      0.71823      0.72929     0.751128  0.000481771
a_subj(lv).6      0.534086    0.0122079     0.511696     0.525711     0.533649     0.541921     0.558675  0.000354907
a_subj(lv).7      0.463463    0.0107172      0.44333     0.456484     0.463352     0.470332     0.485643  0.000359589
a_subj(lv).8      0.844513    0.0181106     0.810655     0.831857     0.844557     0.856669     0.880078   0.00040698
a_subj(lv).9      0.616368    0.0140237     0.588987     0.606785     0.616415     0.625765     0.644817  0.000474692
a_subj(lv).10     0.719654    0.0171565     0.687483     0.707285     0.719283     0.731122     0.754767  0.000622826
a_subj(lv).11      0.46222    0.0108666     0.441258     0.454844     0.462097      0.46943     0.483858   0.00040853
a_subj(lv).12     0.421772   0.00923928     0.404038     0.415543       0.4215      0.42762     0.440254  0.000334206
a_subj(lv).13     0.887201    0.0212387     0.845906     0.873205     0.886802     0.901206     0.929994  0.000784125
a_subj(lv).14     0.499406    0.0112288     0.477386     0.491782     0.499736     0.507008     0.521176  0.000337198
a_subj(lv).15     0.559239    0.0129316     0.534529     0.550239     0.559047     0.567994     0.585112  0.000464654
a_subj(lv).16     0.781735    0.0200535     0.742907     0.768466     0.781188     0.794997     0.823166  0.000787811
a_subj(lv).17      1.21186    0.0242513      1.16447      1.19553      1.21157      1.22871      1.25851  0.000551663
a_subj(lv).18     0.892493    0.0216336     0.851548     0.877783     0.891938     0.906445     0.936499   0.00082965
a_subj(lv).19     0.587914    0.0130742      0.56137     0.579077     0.587758     0.597133     0.612696  0.000438346
a_subj(lv).20     0.857618    0.0207495     0.817538     0.843196     0.858051     0.871749     0.897744  0.000758753
a_subj(lv).21     0.595721    0.0129386     0.571714     0.586631     0.595372     0.603819     0.622757  0.000427939
a_subj(lv).22     0.684906     0.015251      0.65553      0.67495     0.684681     0.694996     0.714971  0.000547602
a_subj(lv).23     0.956554    0.0211832     0.916969     0.942004     0.956519     0.970598     0.999718  0.000480194
v(hc)             0.632999     0.076082     0.478076      0.58245     0.633487     0.684412     0.779147   0.00171648
v(hv)             0.458467    0.0794062     0.305302     0.404408     0.456364     0.511839     0.611861   0.00169034
v(lc)              1.52805    0.0799319      1.36594      1.47533       1.5282      1.58184      1.68539   0.00205329
v(lv)              1.42599    0.0793934       1.2691      1.37627      1.42564      1.47781      1.58417   0.00209577
