                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
t_std               0.2137    0.0308051     0.159778     0.191879     0.211087     0.232249     0.278118   0.00176091
t_subj(hc).0      0.144681   0.00193656     0.140758     0.143373     0.144748     0.146066     0.148337  5.18882e-05
t_subj(hc).1      0.210215   0.00101457     0.208172     0.209547     0.210254     0.210911     0.212093   2.6485e-05
t_subj(hc).2      0.112264   0.00240268     0.107295     0.110769     0.112356     0.113876     0.116703  6.68501e-05
t_subj(hc).3    2.0153e-05  2.35996e-05  1.50801e-07   3.4488e-06  1.18112e-05  2.90606e-05  8.29453e-05  7.58046e-07
t_subj(hc).4      0.217191  0.000918198      0.21529     0.216573     0.217224     0.217799     0.218941  2.21399e-05
t_subj(hc).5      0.179857   0.00142503     0.177031     0.178905     0.179937     0.180881     0.182415  3.55376e-05
t_subj(hc).6      0.230376  0.000773311      0.22879     0.229874     0.230405     0.230921     0.231767  1.82245e-05
t_subj(hc).7       0.23862  0.000736397     0.237089     0.238133     0.238668     0.239114     0.239958  1.83145e-05
t_subj(hc).8      0.146173  0.000972952      0.14407      0.14558     0.146243     0.146854      0.14787  2.23372e-05
t_subj(hc).9      0.175671   0.00138863     0.172793     0.174755     0.175738     0.176657     0.178243  4.04737e-05
t_subj(hc).10      0.12241   0.00204496     0.118231     0.121116     0.122438      0.12383     0.126191  5.21379e-05
t_subj(hc).11     0.224639  0.000912989     0.222771     0.224024     0.224662     0.225289     0.226322  2.20568e-05
t_subj(hc).12     0.239472  0.000724612     0.237997     0.239004     0.239495     0.239967     0.240837  2.09892e-05
t_subj(hc).13    0.0743346    0.0026288    0.0690785       0.0726     0.074432    0.0761284    0.0791506  8.83157e-05
t_subj(hc).14      0.24174   0.00071719     0.240301     0.241256     0.241754     0.242257     0.243054  2.06316e-05
t_subj(hc).15     0.200815   0.00120551     0.198367     0.200057     0.200861     0.201657     0.202991   3.5601e-05
t_subj(hc).16     0.134504   0.00190414     0.130637     0.133315     0.134542     0.135839     0.137948  5.30066e-05
t_subj(hc).17  4.07636e-05  4.50704e-05  1.68803e-07  7.90411e-06  2.50612e-05  5.94805e-05  0.000163982  1.81604e-06
t_subj(hc).18    0.0807523   0.00277547    0.0751194    0.0788797    0.0808129    0.0827438    0.0856415  7.67874e-05
t_subj(hc).19     0.198746   0.00119867     0.196298     0.197959     0.198768     0.199566     0.201035  2.96398e-05
t_subj(hc).20     0.101517   0.00230804    0.0966679     0.100077     0.101599     0.103092     0.105862  6.01782e-05
t_subj(hc).21     0.199469   0.00120442     0.197068      0.19869     0.199509     0.200281     0.201762  3.53657e-05
t_subj(hc).22     0.172444   0.00157759     0.169204     0.171443     0.172471     0.173502     0.175487  3.92995e-05
