rt, response, subj_idx, cond
0.272,1,28,lc
0.342,1,28,lc
0.292,1,28,lc
0.272,0,28,lc
0.43200000000000005,1,28,lc
0.332,0,28,lc
0.42200000000000004,1,28,lc
0.282,1,28,lc
0.272,1,28,lc
0.282,1,28,lc
0.292,1,28,lc
0.38200000000000006,1,28,lc
0.282,0,28,lc
0.522,1,28,lc
0.332,1,28,lc
0.282,0,28,lc
0.41200000000000003,0,28,lc
0.292,1,28,lc
0.7,1,28,lc
0.43200000000000005,1,28,lc
0.282,0,28,lc
0.7,1,28,lc
0.47200000000000003,0,28,lc
0.302,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.302,0,28,lc
0.7,1,28,lc
0.672,0,28,lc
0.282,0,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.36200000000000004,1,28,lc
0.48200000000000004,1,28,lc
0.7,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.36200000000000004,0,28,lc
0.272,1,28,lc
0.332,1,28,lc
0.342,0,28,lc
0.322,1,28,lc
0.292,1,28,lc
0.292,1,28,lc
0.282,0,28,lc
0.312,1,28,lc
0.36200000000000004,1,28,lc
0.302,0,28,lc
0.462,1,28,lc
0.282,1,28,lc
0.342,0,28,lc
0.49200000000000005,1,28,lc
0.7,1,28,lc
0.302,0,28,lc
0.7,1,28,lc
0.312,0,28,lc
0.42200000000000004,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.612,1,28,lc
0.462,1,28,lc
0.302,1,28,lc
0.272,1,28,lc
0.292,1,28,lc
0.272,1,28,lc
0.272,1,28,lc
0.36200000000000004,1,28,lc
0.332,1,28,lc
0.312,0,28,lc
0.672,1,28,lc
0.312,1,28,lc
0.272,1,28,lc
0.312,1,28,lc
0.272,1,28,lc
0.282,1,28,lc
0.312,1,28,lc
0.282,1,28,lc
0.272,1,28,lc
0.302,0,28,lc
0.7,1,28,lc
0.302,0,28,lc
0.37200000000000005,0,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.7,0,28,lc
0.272,1,28,lc
0.292,1,28,lc
0.532,1,28,lc
0.292,1,28,lc
0.272,1,28,lc
0.272,1,28,lc
0.272,1,28,lc
0.272,0,28,lc
0.632,1,28,lc
0.48200000000000004,1,28,lc
0.282,1,28,lc
0.292,1,28,lc
0.282,1,28,lc
0.272,1,28,lc
0.272,1,28,lc
0.292,1,28,lc
0.272,0,28,lc
0.7,0,28,lc
0.282,0,28,lc
0.282,0,28,lc
0.272,0,28,lc
0.272,0,28,lc
0.272,0,28,lc
0.392,0,28,lc
0.49200000000000005,0,28,lc
0.7,1,28,lc
0.522,1,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.7,1,28,lc
0.282,0,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.342,0,28,lc
0.7,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.38200000000000006,0,28,lc
0.312,1,28,lc
0.7,0,28,lc
0.282,1,28,lc
0.272,1,28,lc
0.292,1,28,lc
0.282,1,28,lc
0.272,1,28,lc
0.282,1,28,lc
0.272,0,28,lc
0.552,1,28,lc
0.292,0,28,lc
0.282,1,28,lc
0.44200000000000006,1,28,lc
0.322,0,28,lc
0.42200000000000004,0,28,lc
0.292,0,28,lc
0.282,0,28,lc
0.272,0,28,lc
0.272,0,28,lc
0.332,0,28,lc
0.7,0,28,lc
0.302,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.7,0,28,lc
0.272,1,28,lc
0.7,0,28,lc
0.282,1,28,lc
0.282,0,28,lc
0.37200000000000005,1,28,lc
0.312,0,28,lc
0.35200000000000004,1,28,lc
0.42200000000000004,1,28,lc
0.302,1,28,lc
0.272,1,28,lc
0.282,1,28,lc
0.272,1,28,lc
0.282,1,28,lc
0.282,0,28,lc
0.44200000000000006,1,28,lc
0.282,1,28,lc
0.392,1,28,lc
0.282,1,28,lc
0.272,1,28,lc
0.272,0,28,lc
0.512,0,28,lc
0.302,0,28,lc
0.282,0,28,lc
0.272,0,28,lc
0.272,0,28,lc
0.7,1,28,lc
0.302,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.242,0,28,lc
0.7,0,28,lc
0.272,1,28,lc
0.282,1,28,lc
0.522,1,28,lc
0.282,1,28,lc
0.282,1,28,lc
0.272,0,28,lc
0.35200000000000004,1,28,lc
0.312,1,28,lc
0.272,1,28,lc
0.342,0,28,lc
0.48200000000000004,1,28,lc
0.332,1,28,lc
0.272,1,28,lc
0.272,1,28,lc
0.282,1,28,lc
0.302,1,28,lc
0.272,1,28,lc
0.272,1,28,lc
0.272,1,28,lc
0.35200000000000004,0,28,lc
0.7,1,28,lc
0.322,0,28,lc
0.282,1,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.47200000000000003,0,28,lc
0.332,0,28,lc
0.282,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,0,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.242,1,28,lc
0.7,0,29,lc
0.7,1,29,lc
0.7,0,29,lc
0.7,0,29,lc
0.36200000000000004,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.322,1,29,lc
0.402,1,29,lc
0.502,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.7,1,29,lc
0.44200000000000006,1,29,lc
0.7,1,29,lc
0.302,0,29,lc
0.462,0,29,lc
0.312,0,29,lc
0.23199999999999998,0,29,lc
0.262,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.44200000000000006,0,29,lc
0.7,0,29,lc
0.252,0,29,lc
0.212,1,29,lc
0.47200000000000003,1,29,lc
0.23199999999999998,1,29,lc
0.242,1,29,lc
0.222,0,29,lc
0.7,0,29,lc
0.23199999999999998,1,29,lc
0.23199999999999998,1,29,lc
0.272,1,29,lc
0.242,1,29,lc
0.222,1,29,lc
0.212,1,29,lc
0.222,0,29,lc
0.7,1,29,lc
0.272,0,29,lc
0.222,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.7,0,29,lc
0.212,1,29,lc
0.7,0,29,lc
0.222,1,29,lc
0.292,1,29,lc
0.23199999999999998,0,29,lc
0.7,0,29,lc
0.23199999999999998,1,29,lc
0.282,1,29,lc
0.272,1,29,lc
0.242,1,29,lc
0.7,0,29,lc
0.23199999999999998,1,29,lc
0.222,1,29,lc
0.222,1,29,lc
0.23199999999999998,1,29,lc
0.212,1,29,lc
0.252,1,29,lc
0.222,0,29,lc
0.7,1,29,lc
0.242,0,29,lc
0.222,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.282,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.7,0,29,lc
0.212,0,29,lc
0.222,1,29,lc
0.38200000000000006,1,29,lc
0.222,1,29,lc
0.35200000000000004,1,29,lc
0.252,0,29,lc
0.272,1,29,lc
0.7,1,29,lc
0.262,0,29,lc
0.7,1,29,lc
0.262,0,29,lc
0.7,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.542,0,29,lc
0.37200000000000005,1,29,lc
0.332,1,29,lc
0.222,1,29,lc
0.38200000000000006,1,29,lc
0.222,1,29,lc
0.292,0,29,lc
0.242,1,29,lc
0.392,1,29,lc
0.242,1,29,lc
0.38200000000000006,1,29,lc
0.222,1,29,lc
0.262,0,29,lc
0.7,1,29,lc
0.282,0,29,lc
0.222,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.36200000000000004,0,29,lc
0.7,0,29,lc
0.212,1,29,lc
0.44200000000000006,0,29,lc
0.242,1,29,lc
0.7,0,29,lc
0.222,1,29,lc
0.282,1,29,lc
0.212,1,29,lc
0.222,1,29,lc
0.212,1,29,lc
0.212,1,29,lc
0.212,1,29,lc
0.222,0,29,lc
0.7,0,29,lc
0.23199999999999998,1,29,lc
0.23199999999999998,1,29,lc
0.23199999999999998,0,29,lc
0.302,0,29,lc
0.23199999999999998,0,29,lc
0.222,0,29,lc
0.222,0,29,lc
0.212,0,29,lc
0.212,0,29,lc
0.212,0,29,lc
0.212,0,29,lc
0.23199999999999998,1,29,lc
0.7,1,29,lc
0.7,1,29,lc
0.242,0,29,lc
0.47200000000000003,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.7,0,29,lc
0.212,1,29,lc
0.242,1,29,lc
0.38200000000000006,1,29,lc
0.222,1,29,lc
0.252,0,29,lc
0.292,1,29,lc
0.502,1,29,lc
0.222,1,29,lc
0.23199999999999998,0,29,lc
0.35200000000000004,0,29,lc
0.242,1,29,lc
0.402,1,29,lc
0.23199999999999998,0,29,lc
0.36200000000000004,1,29,lc
0.272,1,29,lc
0.222,1,29,lc
0.222,0,29,lc
0.41200000000000003,0,29,lc
0.242,0,29,lc
0.222,0,29,lc
0.222,0,29,lc
0.23199999999999998,1,29,lc
0.7,1,29,lc
0.402,1,29,lc
0.7,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.662,0,29,lc
0.212,0,29,lc
0.212,1,29,lc
0.522,1,29,lc
0.23199999999999998,1,29,lc
0.222,1,29,lc
0.242,1,29,lc
0.212,1,29,lc
0.23199999999999998,1,29,lc
0.222,1,29,lc
0.222,1,29,lc
0.222,1,29,lc
0.222,1,29,lc
0.222,1,29,lc
0.242,1,29,lc
0.222,1,29,lc
0.212,1,29,lc
0.23199999999999998,1,29,lc
0.23199999999999998,1,29,lc
0.222,1,29,lc
0.252,1,29,lc
0.222,1,29,lc
0.222,1,29,lc
0.212,1,29,lc
0.262,0,29,lc
0.7,1,29,lc
0.242,0,29,lc
0.222,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.222,0,29,lc
0.7,1,29,lc
0.392,0,29,lc
0.322,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.42200000000000004,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.7,0,29,lc
0.212,1,29,lc
0.242,1,29,lc
0.23199999999999998,1,29,lc
0.272,1,29,lc
0.23199999999999998,1,29,lc
0.292,1,29,lc
0.222,1,29,lc
0.23199999999999998,1,29,lc
0.242,1,29,lc
0.272,0,29,lc
0.302,0,29,lc
0.23199999999999998,0,29,lc
0.222,0,29,lc
0.222,0,29,lc
0.212,0,29,lc
0.212,0,29,lc
0.312,0,29,lc
0.292,0,29,lc
0.7,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,1,29,lc
0.302,1,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.302,0,29,lc
0.462,0,29,lc
0.632,1,29,lc
0.43200000000000005,0,29,lc
0.242,1,29,lc
0.282,1,29,lc
0.242,1,29,lc
0.262,1,29,lc
0.222,1,29,lc
0.222,1,29,lc
0.222,1,29,lc
0.212,1,29,lc
0.222,1,29,lc
0.212,1,29,lc
0.35200000000000004,1,29,lc
0.23199999999999998,1,29,lc
0.7,1,30,lc
0.7,0,30,lc
0.7,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.37200000000000005,0,30,lc
0.7,0,30,lc
0.7,1,30,lc
0.7,0,30,lc
0.35200000000000004,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.312,0,30,lc
0.7,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.312,0,30,lc
0.7,1,30,lc
0.262,1,30,lc
0.7,0,30,lc
0.252,1,30,lc
0.332,1,30,lc
0.272,0,30,lc
0.6920000000000001,1,30,lc
0.252,1,30,lc
0.282,1,30,lc
0.242,1,30,lc
0.242,1,30,lc
0.302,1,30,lc
0.262,1,30,lc
0.252,0,30,lc
0.7,0,30,lc
0.252,1,30,lc
0.342,1,30,lc
0.252,0,30,lc
0.35200000000000004,0,30,lc
0.262,0,30,lc
0.252,1,30,lc
0.7,1,30,lc
0.6020000000000001,1,30,lc
0.252,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.252,1,30,lc
0.7,1,30,lc
0.49200000000000005,1,30,lc
0.252,1,30,lc
0.312,1,30,lc
0.272,1,30,lc
0.242,1,30,lc
0.242,1,30,lc
0.252,1,30,lc
0.252,1,30,lc
0.242,0,30,lc
0.7,1,30,lc
0.332,0,30,lc
0.252,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.49200000000000005,0,30,lc
0.672,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.322,1,30,lc
0.252,0,30,lc
0.312,1,30,lc
0.322,0,30,lc
0.332,1,30,lc
0.272,1,30,lc
0.252,0,30,lc
0.272,1,30,lc
0.44200000000000006,1,30,lc
0.282,1,30,lc
0.252,1,30,lc
0.262,1,30,lc
0.242,1,30,lc
0.242,1,30,lc
0.242,0,30,lc
0.41200000000000003,0,30,lc
0.272,0,30,lc
0.252,0,30,lc
0.242,0,30,lc
0.7,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.7,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.332,0,30,lc
0.7,0,30,lc
0.242,1,30,lc
0.7,0,30,lc
0.252,1,30,lc
0.252,1,30,lc
0.242,0,30,lc
0.7,1,30,lc
0.36200000000000004,1,30,lc
0.7,0,30,lc
0.272,0,30,lc
0.242,0,30,lc
0.7,1,30,lc
0.332,0,30,lc
0.41200000000000003,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.7,0,30,lc
0.38200000000000006,1,30,lc
0.7,0,30,lc
0.252,1,30,lc
0.252,1,30,lc
0.252,1,30,lc
0.242,0,30,lc
0.7,0,30,lc
0.252,1,30,lc
0.35200000000000004,1,30,lc
0.36200000000000004,1,30,lc
0.252,0,30,lc
0.512,0,30,lc
0.262,0,30,lc
0.252,0,30,lc
0.242,0,30,lc
0.242,0,30,lc
0.322,0,30,lc
0.7,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.35200000000000004,0,30,lc
0.502,1,30,lc
0.7,0,30,lc
0.252,0,30,lc
0.37200000000000005,0,30,lc
0.262,0,30,lc
0.252,0,30,lc
0.242,0,30,lc
0.242,0,30,lc
0.242,1,30,lc
0.7,1,30,lc
0.37200000000000005,0,30,lc
0.7,1,30,lc
0.262,0,30,lc
0.7,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.512,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.392,0,30,lc
0.272,1,30,lc
0.302,1,30,lc
0.38200000000000006,0,30,lc
0.43200000000000005,1,30,lc
0.252,0,30,lc
0.252,1,30,lc
0.7,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.37200000000000005,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.7,1,30,lc
0.42200000000000004,0,30,lc
0.252,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.252,1,30,lc
0.262,0,30,lc
0.392,0,30,lc
0.272,0,30,lc
0.252,0,30,lc
0.242,0,30,lc
0.242,0,30,lc
0.7,1,30,lc
0.49200000000000005,0,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.672,0,30,lc
0.262,1,30,lc
0.7,0,30,lc
0.252,1,30,lc
0.252,1,30,lc
0.242,1,30,lc
0.302,1,30,lc
0.252,1,30,lc
0.262,1,30,lc
0.242,1,30,lc
0.43200000000000005,1,30,lc
0.252,0,30,lc
0.312,0,30,lc
0.262,0,30,lc
0.252,0,30,lc
0.242,0,30,lc
0.242,0,30,lc
0.242,0,30,lc
0.242,0,30,lc
0.462,0,30,lc
0.7,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.272,0,30,lc
0.552,0,30,lc
0.242,1,30,lc
0.332,1,30,lc
0.262,0,30,lc
0.272,1,30,lc
0.242,1,30,lc
0.252,1,30,lc
0.242,1,30,lc
0.542,1,30,lc
0.252,1,30,lc
0.242,1,30,lc
0.252,1,30,lc
0.252,0,30,lc
0.7,0,30,lc
0.252,1,30,lc
0.47200000000000003,1,30,lc
0.252,1,30,lc
0.262,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.282,1,30,lc
0.242,1,30,lc
0.242,1,30,lc
0.242,0,30,lc
0.542,0,30,lc
0.272,0,30,lc
0.252,0,30,lc
0.242,0,30,lc
0.282,0,30,lc
0.7,1,30,lc
0.292,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,0,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.272,1,30,lc
0.7,0,31,lc
0.7,0,31,lc
0.7,0,31,lc
0.7,0,31,lc
0.7,0,31,lc
0.7,0,31,lc
0.522,1,31,lc
0.7,1,31,lc
0.42200000000000004,1,31,lc
0.36200000000000004,1,31,lc
0.332,0,31,lc
0.512,0,31,lc
0.342,1,31,lc
0.7,0,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,0,31,lc
0.7,1,31,lc
0.562,1,31,lc
0.342,0,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,0,31,lc
0.44200000000000006,0,31,lc
0.48200000000000004,1,31,lc
0.48200000000000004,1,31,lc
0.342,1,31,lc
0.322,1,31,lc
0.322,1,31,lc
0.332,1,31,lc
0.7,0,31,lc
0.332,1,31,lc
0.332,0,31,lc
0.7,0,31,lc
0.332,1,31,lc
0.302,1,31,lc
0.7,0,31,lc
0.462,0,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,1,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,0,31,lc
0.20199999999999999,0,31,lc
0.322,0,31,lc
0.7,0,31,lc
0.322,1,31,lc
0.7,0,31,lc
0.332,1,31,lc
0.322,1,31,lc
0.322,1,31,lc
0.322,1,31,lc
0.37200000000000005,0,31,lc
0.5720000000000001,1,31,lc
