choice, accuracy, solution,  reward, cumulative_reward, rt,  total_trial_time, iti, cp_with_slow_fast, high_val_cue
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,4.467000000000000000e+03,3.124320507049560547e-01,1.884699106216430664e+00,5.708846104079660089e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,4.523000000000000000e+03,2.271239757537841797e-01,1.633358955383300781e+00,4.211155619775516223e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,4.582000000000000000e+03,3.228659629821777344e-01,1.734822988510131836e+00,4.226612957085267852e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,4.637000000000000000e+03,2.406439781188964844e-01,1.688896894454956055e+00,4.616012614910171563e-01,0.000000000000000000e+00,1.120000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,4.682000000000000000e+03,2.623629570007324219e-01,1.954591989517211914e+00,6.993099209811379779e-01,1.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,4.745000000000000000e+03,2.827329635620117188e-01,1.677068948745727539e+00,3.934287733125578224e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,4.807000000000000000e+03,2.490999698638916016e-01,1.664896965026855469e+00,4.249957546518403628e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,4.863000000000000000e+03,2.585620880126953125e-01,1.927309989929199219e+00,6.854363311997095920e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,4.920000000000000000e+03,2.872450351715087891e-01,1.769816160202026367e+00,4.888706153446437663e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,4.977000000000000000e+03,2.556359767913818359e-01,1.688402891159057617e+00,4.440420363930927539e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,5.036000000000000000e+03,2.694261074066162109e-01,1.965279102325439453e+00,7.090846749755298495e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,5.096000000000000000e+03,2.897529602050781250e-01,1.948716878890991211e+00,6.746401068921328292e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,5.160000000000000000e+03,2.388842105865478516e-01,1.572099924087524414e+00,3.471191676949174632e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,5.220000000000000000e+03,2.872338294982910156e-01,1.850116014480590820e+00,5.803788485167513667e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,5.277000000000000000e+03,2.562651634216308594e-01,1.609616994857788086e+00,3.735722460933846856e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,5.333000000000000000e+03,2.517929077148437500e-01,1.986088037490844727e+00,7.426316159403847372e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,5.388000000000000000e+03,3.054881095886230469e-01,2.033520936965942383e+00,7.429046886807471051e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,5.449000000000000000e+03,2.961738109588623047e-01,1.652763128280639648e+00,3.628130594272530596e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,5.510000000000000000e+03,2.892100811004638672e-01,1.683357954025268555e+00,4.128691722024150357e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,5.567000000000000000e+03,3.309059143066406250e-01,1.577749967575073242e+00,2.575069162531523070e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,5.627000000000000000e+03,3.196318149566650391e-01,1.945217132568359375e+00,6.356809081352001733e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,5.681000000000000000e+03,2.396788597106933594e-01,1.902956962585449219e+00,6.720409793177588575e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,5.741000000000000000e+03,3.117501735687255859e-01,2.024922132492065430e+00,7.135984921116393931e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,5.801000000000000000e+03,3.061301708221435547e-01,2.000746011734008789e+00,7.144826197859578398e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,5.858000000000000000e+03,2.522990703582763672e-01,1.728893995285034180e+00,4.936224815282763134e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,5.911000000000000000e+03,2.599780559539794922e-01,1.512975931167602539e+00,2.735640100754935244e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,5.967000000000000000e+03,2.934010028839111328e-01,1.699501037597656250e+00,4.229633413901090488e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,6.022000000000000000e+03,3.094360828399658203e-01,1.545917987823486328e+00,2.524456764552152621e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,6.091000000000000000e+03,2.464771270751953125e-01,1.721822023391723633e+00,4.741212297760643568e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,6.150000000000000000e+03,2.848439216613769531e-01,1.923764228820800781e+00,6.477130473930041710e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,6.212000000000000000e+03,2.382478713989257812e-01,1.553910970687866211e+00,3.353680675579961412e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,6.281000000000000000e+03,3.036630153656005859e-01,1.961684942245483398e+00,6.634545139270351388e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,6.337000000000000000e+03,2.326149940490722656e-01,1.580367088317871094e+00,3.608442226544373299e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,6.399000000000000000e+03,2.654809951782226562e-01,1.667599916458129883e+00,4.117816969258987769e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,6.458000000000000000e+03,2.569310665130615234e-01,1.587473154067993164e+00,3.493727838082838488e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,6.514000000000000000e+03,2.358369827270507812e-01,1.685483932495117188e+00,4.514671223983464099e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,6.575000000000000000e+03,2.866017818450927734e-01,1.775232076644897461e+00,4.933669953893270455e-01,0.000000000000000000e+00,1.110000000000000000e+02
