"r_t1","r_t2","c_prob","c_prob_epoch_t0","c_prob_epoch_t1","cp","obs_cp","mu_rewards","std_rewards","condition","trial","trialset","epoch_n","ID","p_id_solution","t0_p","t1_p","epoch_trial"
0,4.201077,1,0,1,0,0,3,1,"hv",1,"40",0,801,111,0.25,0.75,1
0,2.28959,1,0,1,0,0,3,1,"hv",2,"40",0,801,111,0.25,0.75,2
0,2.136995,1,0,1,0,0,3,1,"hv",3,"40",0,801,111,0.25,0.75,3
0,2.815755,1,0,1,0,0,3,1,"hv",4,"40",0,801,111,0.25,0.75,4
0,1.176773,1,0,1,0,0,3,1,"hv",5,"40",0,801,111,0.25,0.75,5
0,0.351191,1,0,1,0,0,3,1,"hv",6,"40",0,801,111,0.25,0.75,6
3.719306,0,1,1,0,1,1,3,1,"hv",7,"40",1,801,112,0.75,0.25,1
2.788518,0,1,1,0,0,0,3,1,"hv",8,"40",1,801,112,0.75,0.25,2
4.002591,0,1,1,0,0,0,3,1,"hv",9,"40",1,801,112,0.75,0.25,3
4.713403,0,1,1,0,0,0,3,1,"hv",10,"40",1,801,112,0.75,0.25,4
2.52661,0,1,1,0,0,0,3,1,"hv",11,"40",1,801,112,0.75,0.25,5
1.098592,0,1,1,0,0,0,3,1,"hv",12,"40",1,801,112,0.75,0.25,6
3.765437,0,1,1,0,0,0,3,1,"hv",13,"40",1,801,112,0.75,0.25,7
0,2.592268,0.928571,0.875,0.125,0,1,3,1,"hv",14,"40",1,801,112,0.75,0.25,8
3.109407,0,0.933333,0.888889,0.111111,0,1,3,1,"hv",15,"40",1,801,112,0.75,0.25,9
1.583,0,0.9375,0.9,0.1,0,0,3,1,"hv",16,"40",1,801,112,0.75,0.25,10
0,3.19228,0.882353,0.818182,0.181818,0,1,3,1,"hv",17,"40",1,801,112,0.75,0.25,11
0,3.927675,0.833333,0.75,0.25,0,0,3,1,"hv",18,"40",1,801,112,0.75,0.25,12
0,2.600623,0.789474,0.692308,0.307692,0,0,3,1,"hv",19,"40",1,801,112,0.75,0.25,13
3.586068,0,0.8,0.714286,0.285714,0,1,3,1,"hv",20,"40",1,801,112,0.75,0.25,14
3.178332,0,0.809524,0.733333,0.266667,0,0,3,1,"hv",21,"40",1,801,112,0.75,0.25,15
0,4.597011,0.772727,0.6875,0.3125,0,1,3,1,"hv",22,"40",1,801,112,0.75,0.25,16
3.818451,0,0.73913,1,0,1,1,3,1,"hv",23,"40",2,801,111,0.25,0.75,1
0,1.383197,0.75,0.5,0.5,0,1,3,1,"hv",24,"40",2,801,111,0.25,0.75,2
0,3.743085,0.76,0.333333,0.666667,0,0,3,1,"hv",25,"40",2,801,111,0.25,0.75,3
0,2.404609,0.769231,0.25,0.75,0,0,3,1,"hv",26,"40",2,801,111,0.25,0.75,4
0,3.156043,0.777778,0.2,0.8,0,0,3,1,"hv",27,"40",2,801,111,0.25,0.75,5
0,2.676653,0.785714,0.166667,0.833333,0,0,3,1,"hv",28,"40",2,801,111,0.25,0.75,6
0,3.116903,0.793103,0.142857,0.857143,0,0,3,1,"hv",29,"40",2,801,111,0.25,0.75,7
0,3.405893,0.8,0.125,0.875,0,0,3,1,"hv",30,"40",2,801,111,0.25,0.75,8
1.622941,0,0.774194,0.222222,0.777778,0,1,3,1,"hv",31,"40",2,801,111,0.25,0.75,9
4.439232,0,0.75,0.3,0.7,0,0,3,1,"hv",32,"40",2,801,111,0.25,0.75,10
3.512773,0,0.727273,0.363636,0.636364,0,0,3,1,"hv",33,"40",2,801,111,0.25,0.75,11
0,2.768878,0.735294,0.333333,0.666667,0,1,3,1,"hv",34,"40",2,801,111,0.25,0.75,12
0,2.866262,0.742857,0.307692,0.692308,0,0,3,1,"hv",35,"40",2,801,111,0.25,0.75,13
0,2.82782,0.75,0.285714,0.714286,0,0,3,1,"hv",36,"40",2,801,111,0.25,0.75,14
0.693289,0,0.72973,0.333333,0.666667,0,1,3,1,"hv",37,"40",2,801,111,0.25,0.75,15
4.033371,0,0.710526,0.375,0.625,0,0,3,1,"hv",38,"40",2,801,111,0.25,0.75,16
0,2.57837,0.692308,0,1,1,1,3,1,"hv",39,"40",3,801,112,0.75,0.25,1
2.905094,0,0.7,0.5,0.5,0,1,3,1,"hv",40,"40",3,801,112,0.75,0.25,2
3.539609,0,0.707317,0.666667,0.333333,0,0,3,1,"hv",41,"40",3,801,112,0.75,0.25,3
1.757731,0,0.714286,0.75,0.25,0,0,3,1,"hv",42,"40",3,801,112,0.75,0.25,4
0,3.789488,0.697674,0.6,0.4,0,1,3,1,"hv",43,"40",3,801,112,0.75,0.25,5
2.512178,0,0.704545,0.666667,0.333333,0,1,3,1,"hv",44,"40",3,801,112,0.75,0.25,6
1.661667,0,0.711111,0.714286,0.285714,0,0,3,1,"hv",45,"40",3,801,112,0.75,0.25,7
1.833652,0,0.717391,0.75,0.25,0,0,3,1,"hv",46,"40",3,801,112,0.75,0.25,8
2.436109,0,0.723404,0.777778,0.222222,0,0,3,1,"hv",47,"40",3,801,112,0.75,0.25,9
2.32497,0,0.729167,0.8,0.2,0,0,3,1,"hv",48,"40",3,801,112,0.75,0.25,10
2.325873,0,0.734694,0.818182,0.181818,0,0,3,1,"hv",49,"40",3,801,112,0.75,0.25,11
3.227105,0,0.74,0.833333,0.166667,0,0,3,1,"hv",50,"40",3,801,112,0.75,0.25,12
1.244109,0,0.745098,0.846154,0.153846,0,0,3,1,"hv",51,"40",3,801,112,0.75,0.25,13
0,1.82024,0.730769,0.785714,0.214286,0,1,3,1,"hv",52,"40",3,801,112,0.75,0.25,14
2.54224,0,0.735849,0.8,0.2,0,1,3,1,"hv",53,"40",3,801,112,0.75,0.25,15
3.602178,0,0.740741,0.8125,0.1875,0,0,3,1,"hv",54,"40",3,801,112,0.75,0.25,16
0,1.784419,0.745455,0,1,1,1,3,1,"hv",55,"40",4,801,111,0.25,0.75,1
0,2.082577,0.75,0,1,0,0,3,1,"hv",56,"40",4,801,111,0.25,0.75,2
0,3.022469,0.754386,0,1,0,0,3,1,"hv",57,"40",4,801,111,0.25,0.75,3
2.291961,0,0.741379,0.25,0.75,0,1,3,1,"hv",58,"40",4,801,111,0.25,0.75,4
0,2.438862,0.745763,0.2,0.8,0,1,3,1,"hv",59,"40",4,801,111,0.25,0.75,5
0,2.961221,0.75,0.166667,0.833333,0,0,3,1,"hv",60,"40",4,801,111,0.25,0.75,6
0,3.666678,0.754098,0.142857,0.857143,0,0,3,1,"hv",61,"40",4,801,111,0.25,0.75,7
0,4.011931,0.758065,0.125,0.875,0,0,3,1,"hv",62,"40",4,801,111,0.25,0.75,8
0,3.030704,0.761905,0.111111,0.888889,0,0,3,1,"hv",63,"40",4,801,111,0.25,0.75,9
2.954461,0,0.75,0.2,0.8,0,1,3,1,"hv",64,"40",4,801,111,0.25,0.75,10
0,1.909618,0.753846,0.181818,0.818182,0,1,3,1,"hv",65,"40",4,801,111,0.25,0.75,11
0,1.935175,0.757576,0.166667,0.833333,0,0,3,1,"hv",66,"40",4,801,111,0.25,0.75,12
0,1.938521,0.761194,0.153846,0.846154,0,0,3,1,"hv",67,"40",4,801,111,0.25,0.75,13
0,2.668504,0.764706,0.142857,0.857143,0,0,3,1,"hv",68,"40",4,801,111,0.25,0.75,14
0,2.481278,0.768116,0.133333,0.866667,0,0,3,1,"hv",69,"40",4,801,111,0.25,0.75,15
0,1.773582,0.757143,0,1,1,0,3,1,"hv",70,"40",5,801,112,0.75,0.25,1
0,3.274847,0.746479,0,1,0,0,3,1,"hv",71,"40",5,801,112,0.75,0.25,2
3.631216,0,0.75,0.333333,0.666667,0,1,3,1,"hv",72,"40",5,801,112,0.75,0.25,3
0,3.594623,0.739726,0.25,0.75,0,1,3,1,"hv",73,"40",5,801,112,0.75,0.25,4
4.618987,0,0.743243,0.4,0.6,0,1,3,1,"hv",74,"40",5,801,112,0.75,0.25,5
3.281494,0,0.746667,0.5,0.5,0,0,3,1,"hv",75,"40",5,801,112,0.75,0.25,6
2.927371,0,0.75,0.571429,0.428571,0,0,3,1,"hv",76,"40",5,801,112,0.75,0.25,7
0,4.061508,0.74026,0.5,0.5,0,1,3,1,"hv",77,"40",5,801,112,0.75,0.25,8
1.748575,0,0.74359,0.555556,0.444444,0,1,3,1,"hv",78,"40",5,801,112,0.75,0.25,9
2.89756,0,0.746835,0.6,0.4,0,0,3,1,"hv",79,"40",5,801,112,0.75,0.25,10
2.044465,0,0.75,0.636364,0.363636,0,0,3,1,"hv",80,"40",5,801,112,0.75,0.25,11
4.721384,0,0.753086,0.666667,0.333333,0,0,3,1,"hv",81,"40",5,801,112,0.75,0.25,12
1.386792,0,0.756098,0.692308,0.307692,0,0,3,1,"hv",82,"40",5,801,112,0.75,0.25,13
2.703256,0,0.759036,0.714286,0.285714,0,0,3,1,"hv",83,"40",5,801,112,0.75,0.25,14
4.365847,0,0.761905,0.733333,0.266667,0,0,3,1,"hv",84,"40",5,801,112,0.75,0.25,15
0,2.456577,0.752941,0.6875,0.3125,0,1,3,1,"hv",85,"40",5,801,112,0.75,0.25,16
0,0.710938,0.744186,0.647059,0.352941,0,0,3,1,"hv",86,"40",5,801,112,0.75,0.25,17
2.214253,0,0.747126,0.666667,0.333333,0,1,3,1,"hv",87,"40",5,801,112,0.75,0.25,18
1.560445,0,0.75,0.684211,0.315789,0,0,3,1,"hv",88,"40",5,801,112,0.75,0.25,19
3.849478,0,0.752809,0.7,0.3,0,0,3,1,"hv",89,"40",5,801,112,0.75,0.25,20
3.485533,0,0.744444,1,0,1,0,3,1,"hv",90,"40",6,801,111,0.25,0.75,1
0,3.955672,0.747253,0.5,0.5,0,1,3,1,"hv",91,"40",6,801,111,0.25,0.75,2
0,1.753138,0.75,0.333333,0.666667,0,0,3,1,"hv",92,"40",6,801,111,0.25,0.75,3
0,4.242221,0.752688,0.25,0.75,0,0,3,1,"hv",93,"40",6,801,111,0.25,0.75,4
5.45671,0,0.744681,0.4,0.6,0,1,3,1,"hv",94,"40",6,801,111,0.25,0.75,5
0,2.625753,0.747368,0.333333,0.666667,0,1,3,1,"hv",95,"40",6,801,111,0.25,0.75,6
0,2.222228,0.75,0.285714,0.714286,0,0,3,1,"hv",96,"40",6,801,111,0.25,0.75,7
1.89006,0,0.742268,0.375,0.625,0,1,3,1,"hv",97,"40",6,801,111,0.25,0.75,8
0,3.421928,0.744898,0.333333,0.666667,0,1,3,1,"hv",98,"40",6,801,111,0.25,0.75,9
0,5.387955,0.747475,0.3,0.7,0,0,3,1,"hv",99,"40",6,801,111,0.25,0.75,10
0,3.623518,0.75,0.272727,0.727273,0,0,3,1,"hv",100,"40",6,801,111,0.25,0.75,11
0.377657,0,0.742574,0.333333,0.666667,0,1,3,1,"hv",101,"40",6,801,111,0.25,0.75,12
0,2.984931,0.745098,0.307692,0.692308,0,1,3,1,"hv",102,"40",6,801,111,0.25,0.75,13
0,3.442828,0.747573,0.285714,0.714286,0,0,3,1,"hv",103,"40",6,801,111,0.25,0.75,14
0,3.726085,0.75,0.266667,0.733333,0,0,3,1,"hv",104,"40",6,801,111,0.25,0.75,15
0,2.409554,0.752381,0.25,0.75,0,0,3,1,"hv",105,"40",6,801,111,0.25,0.75,16
1.789329,0,0.754717,1,0,1,1,3,1,"hv",106,"40",7,801,112,0.75,0.25,1
0,4.122724,0.747664,0.5,0.5,0,1,3,1,"hv",107,"40",7,801,112,0.75,0.25,2
3.257541,0,0.75,0.666667,0.333333,0,1,3,1,"hv",108,"40",7,801,112,0.75,0.25,3
0,1.33914,0.743119,0.5,0.5,0,1,3,1,"hv",109,"40",7,801,112,0.75,0.25,4
1.905818,0,0.745455,0.6,0.4,0,1,3,1,"hv",110,"40",7,801,112,0.75,0.25,5
2.381276,0,0.747748,0.666667,0.333333,0,0,3,1,"hv",111,"40",7,801,112,0.75,0.25,6
2.926352,0,0.75,0.714286,0.285714,0,0,3,1,"hv",112,"40",7,801,112,0.75,0.25,7
4.590153,0,0.752212,0.75,0.25,0,0,3,1,"hv",113,"40",7,801,112,0.75,0.25,8
0,1.670489,0.754386,0,1,1,1,3,1,"hv",114,"40",8,801,111,0.25,0.75,1
0,2.688901,0.756522,0,1,0,0,3,1,"hv",115,"40",8,801,111,0.25,0.75,2
0,2.83104,0.758621,0,1,0,0,3,1,"hv",116,"40",8,801,111,0.25,0.75,3
0,3.269675,0.760684,0,1,0,0,3,1,"hv",117,"40",8,801,111,0.25,0.75,4
0,3.28889,0.762712,0,1,0,0,3,1,"hv",118,"40",8,801,111,0.25,0.75,5
0,0.901814,0.764706,0,1,0,0,3,1,"hv",119,"40",8,801,111,0.25,0.75,6
0,4.445869,0.766667,0,1,0,0,3,1,"hv",120,"40",8,801,111,0.25,0.75,7
4.181022,0,0.760331,0.125,0.875,0,1,3,1,"hv",121,"40",8,801,111,0.25,0.75,8
0,4.159975,0.762295,0.111111,0.888889,0,1,3,1,"hv",122,"40",8,801,111,0.25,0.75,9
0,1.307432,0.764228,0.1,0.9,0,0,3,1,"hv",123,"40",8,801,111,0.25,0.75,10
0,3.222411,0.766129,0.090909,0.909091,0,0,3,1,"hv",124,"40",8,801,111,0.25,0.75,11
3.539533,0,0.768,1,0,1,1,3,1,"hv",125,"40",9,801,112,0.75,0.25,1
3.72406,0,0.769841,1,0,0,0,3,1,"hv",126,"40",9,801,112,0.75,0.25,2
1.496731,0,0.771654,1,0,0,0,3,1,"hv",127,"40",9,801,112,0.75,0.25,3
1.215384,0,0.773438,1,0,0,0,3,1,"hv",128,"40",9,801,112,0.75,0.25,4
1.370746,0,0.775194,1,0,0,0,3,1,"hv",129,"40",9,801,112,0.75,0.25,5
0,3.189663,0.769231,0.833333,0.166667,0,1,3,1,"hv",130,"40",9,801,112,0.75,0.25,6
0,3.052786,0.763359,0.714286,0.285714,0,0,3,1,"hv",131,"40",9,801,112,0.75,0.25,7
0,3.397677,0.757576,0.625,0.375,0,0,3,1,"hv",132,"40",9,801,112,0.75,0.25,8
0,1.645292,0.75188,0.555556,0.444444,0,0,3,1,"hv",133,"40",9,801,112,0.75,0.25,9
4.225815,0,0.753731,0.6,0.4,0,1,3,1,"hv",134,"40",9,801,112,0.75,0.25,10
6.335636,0,0.755556,0.636364,0.363636,0,0,3,1,"hv",135,"40",9,801,112,0.75,0.25,11
2.75869,0,0.757353,0.666667,0.333333,0,0,3,1,"hv",136,"40",9,801,112,0.75,0.25,12
2.936865,0,0.759124,0.692308,0.307692,0,0,3,1,"hv",137,"40",9,801,112,0.75,0.25,13
0,2.818489,0.753623,0.642857,0.357143,0,1,3,1,"hv",138,"40",9,801,112,0.75,0.25,14
0,2.560629,0.748201,0.6,0.4,0,0,3,1,"hv",139,"40",9,801,112,0.75,0.25,15
3.041384,0,0.75,0.625,0.375,0,1,3,1,"hv",140,"40",9,801,112,0.75,0.25,16
3.871225,0,0.751773,0.647059,0.352941,0,0,3,1,"hv",141,"40",9,801,112,0.75,0.25,17
2.58293,0,0.753521,0.666667,0.333333,0,0,3,1,"hv",142,"40",9,801,112,0.75,0.25,18
0,3.013284,0.755245,0,1,1,1,3,1,"hv",143,"40",10,801,111,0.25,0.75,1
0,1.872946,0.756944,0,1,0,0,3,1,"hv",144,"40",10,801,111,0.25,0.75,2
0,3.874089,0.758621,0,1,0,0,3,1,"hv",145,"40",10,801,111,0.25,0.75,3
1.876164,0,0.753425,0.25,0.75,0,1,3,1,"hv",146,"40",10,801,111,0.25,0.75,4
2.875325,0,0.748299,0.4,0.6,0,0,3,1,"hv",147,"40",10,801,111,0.25,0.75,5
0,4.309695,0.75,0.333333,0.666667,0,1,3,1,"hv",148,"40",10,801,111,0.25,0.75,6
0,3.440611,0.751678,0.285714,0.714286,0,0,3,1,"hv",149,"40",10,801,111,0.25,0.75,7
3.027544,0,0.746667,0.375,0.625,0,1,3,1,"hv",150,"40",10,801,111,0.25,0.75,8
0,3.104801,0.748344,0.333333,0.666667,0,1,3,1,"hv",151,"40",10,801,111,0.25,0.75,9
0,4.074159,0.75,0.3,0.7,0,0,3,1,"hv",152,"40",10,801,111,0.25,0.75,10
0,1.29926,0.751634,0.272727,0.727273,0,0,3,1,"hv",153,"40",10,801,111,0.25,0.75,11
0,2.06037,0.753247,0.25,0.75,0,0,3,1,"hv",154,"40",10,801,111,0.25,0.75,12
0,2.580328,0.754839,0.230769,0.769231,0,0,3,1,"hv",155,"40",10,801,111,0.25,0.75,13
0,2.620338,0.75641,0.214286,0.785714,0,0,3,1,"hv",156,"40",10,801,111,0.25,0.75,14
0,3.882998,0.757962,0.2,0.8,0,0,3,1,"hv",157,"40",10,801,111,0.25,0.75,15
0,3.439764,0.753165,0,1,1,0,3,1,"hv",158,"40",11,801,112,0.75,0.25,1
4.322646,0,0.754717,0.5,0.5,0,1,3,1,"hv",159,"40",11,801,112,0.75,0.25,2
0,2.691445,0.75,0.333333,0.666667,0,1,3,1,"hv",160,"40",11,801,112,0.75,0.25,3
3.570759,0,0.751553,0.5,0.5,0,1,3,1,"hv",161,"40",11,801,112,0.75,0.25,4
1.730059,0,0.753086,0.6,0.4,0,0,3,1,"hv",162,"40",11,801,112,0.75,0.25,5
0,1.82269,0.748466,0.5,0.5,0,1,3,1,"hv",163,"40",11,801,112,0.75,0.25,6
3.474586,0,0.75,0.571429,0.428571,0,1,3,1,"hv",164,"40",11,801,112,0.75,0.25,7
3.727375,0,0.751515,0.625,0.375,0,0,3,1,"hv",165,"40",11,801,112,0.75,0.25,8
0,1.746252,0.746988,0.555556,0.444444,0,1,3,1,"hv",166,"40",11,801,112,0.75,0.25,9
2.570493,0,0.748503,0.6,0.4,0,1,3,1,"hv",167,"40",11,801,112,0.75,0.25,10
3.063632,0,0.75,0.636364,0.363636,0,0,3,1,"hv",168,"40",11,801,112,0.75,0.25,11
0,2.764577,0.745562,0.583333,0.416667,0,1,3,1,"hv",169,"40",11,801,112,0.75,0.25,12
0,2.957077,0.741176,0.538462,0.461538,0,0,3,1,"hv",170,"40",11,801,112,0.75,0.25,13
3.33236,0,0.74269,0.571429,0.428571,0,1,3,1,"hv",171,"40",11,801,112,0.75,0.25,14
0,4.195881,0.738372,0.533333,0.466667,0,1,3,1,"hv",172,"40",11,801,112,0.75,0.25,15
3.901857,0,0.739884,0.5625,0.4375,0,1,3,1,"hv",173,"40",11,801,112,0.75,0.25,16
0,1.848876,0.735632,0.529412,0.470588,0,1,3,1,"hv",174,"40",11,801,112,0.75,0.25,17
3.437055,0,0.737143,0.555556,0.444444,0,1,3,1,"hv",175,"40",11,801,112,0.75,0.25,18
2.959632,0,0.738636,0.578947,0.421053,0,0,3,1,"hv",176,"40",11,801,112,0.75,0.25,19
0,2.181222,0.740113,0,1,1,1,3,1,"hv",177,"40",12,801,111,0.25,0.75,1
0,3.952295,0.741573,0,1,0,0,3,1,"hv",178,"40",12,801,111,0.25,0.75,2
0,3.04816,0.743017,0,1,0,0,3,1,"hv",179,"40",12,801,111,0.25,0.75,3
0,0.985851,0.744444,0,1,0,0,3,1,"hv",180,"40",12,801,111,0.25,0.75,4
0,2.436005,0.745856,0,1,0,0,3,1,"hv",181,"40",12,801,111,0.25,0.75,5
0,2.518291,0.747253,0,1,0,0,3,1,"hv",182,"40",12,801,111,0.25,0.75,6
3.622301,0,0.743169,0.142857,0.857143,0,1,3,1,"hv",183,"40",12,801,111,0.25,0.75,7
1.788956,0,0.73913,0.25,0.75,0,0,3,1,"hv",184,"40",12,801,111,0.25,0.75,8
4.50648,0,0.735135,0.333333,0.666667,0,0,3,1,"hv",185,"40",12,801,111,0.25,0.75,9
0,3.114763,0.736559,0.3,0.7,0,1,3,1,"hv",186,"40",12,801,111,0.25,0.75,10
4.071597,0,0.73262,0.363636,0.636364,0,1,3,1,"hv",187,"40",12,801,111,0.25,0.75,11
0,3.405411,0.734043,0.333333,0.666667,0,1,3,1,"hv",188,"40",12,801,111,0.25,0.75,12
3.160713,0,0.73545,1,0,1,1,3,1,"hv",189,"40",13,801,111,0.25,0.75,1
4.027819,0,0.736842,1,0,0,0,3,1,"hv",190,"40",13,801,111,0.25,0.75,2
0,2.304122,0.732984,0.666667,0.333333,0,1,3,1,"hv",191,"40",13,801,111,0.25,0.75,3
4.617855,0,0.734375,0.75,0.25,0,1,3,1,"hv",192,"40",13,801,111,0.25,0.75,4
0,4.283834,0.73057,0.6,0.4,0,1,3,1,"hv",193,"40",13,801,111,0.25,0.75,5
0,3.657848,0.726804,0.5,0.5,0,0,3,1,"hv",194,"40",13,801,111,0.25,0.75,6
3.23477,0,0.728205,0.571429,0.428571,0,1,3,1,"hv",195,"40",13,801,111,0.25,0.75,7
0,2.798077,0.72449,0.5,0.5,0,1,3,1,"hv",196,"40",13,801,111,0.25,0.75,8
0,3.748962,0.720812,0.444444,0.555556,0,0,3,1,"hv",197,"40",13,801,111,0.25,0.75,9
0,3.897149,0.717172,0.4,0.6,0,0,3,1,"hv",198,"40",13,801,111,0.25,0.75,10
0,3.303973,0.713568,0.363636,0.636364,0,0,3,1,"hv",199,"40",13,801,111,0.25,0.75,11
3.157938,0,0.715,0.416667,0.583333,0,1,3,1,"hv",200,"40",13,801,111,0.25,0.75,12
0,3.331711,0.716418,0,1,1,1,3,1,"hv",201,"40",14,801,111,0.25,0.75,1
1.674932,0,0.712871,0.5,0.5,0,1,3,1,"hv",202,"40",14,801,111,0.25,0.75,2
0,3.178587,0.714286,0.333333,0.666667,0,1,3,1,"hv",203,"40",14,801,111,0.25,0.75,3
0,3.138756,0.715686,0.25,0.75,0,0,3,1,"hv",204,"40",14,801,111,0.25,0.75,4
2.485563,0,0.712195,0.4,0.6,0,1,3,1,"hv",205,"40",14,801,111,0.25,0.75,5
0,3.645394,0.713592,0.333333,0.666667,0,1,3,1,"hv",206,"40",14,801,111,0.25,0.75,6
0,2.896739,0.714976,0.285714,0.714286,0,0,3,1,"hv",207,"40",14,801,111,0.25,0.75,7
0,3.98636,0.716346,0.25,0.75,0,0,3,1,"hv",208,"40",14,801,111,0.25,0.75,8
0,4.284938,0.717703,0.222222,0.777778,0,0,3,1,"hv",209,"40",14,801,111,0.25,0.75,9
0,3.199534,0.719048,0.2,0.8,0,0,3,1,"hv",210,"40",14,801,111,0.25,0.75,10
0,3.376061,0.720379,0.181818,0.818182,0,0,3,1,"hv",211,"40",14,801,111,0.25,0.75,11
0,3.194667,0.721698,0.166667,0.833333,0,0,3,1,"hv",212,"40",14,801,111,0.25,0.75,12
3.735472,0,0.71831,0.230769,0.769231,0,1,3,1,"hv",213,"40",14,801,111,0.25,0.75,13
0,4.458212,0.719626,0.214286,0.785714,0,1,3,1,"hv",214,"40",14,801,111,0.25,0.75,14
0,1.925296,0.72093,0.2,0.8,0,0,3,1,"hv",215,"40",14,801,111,0.25,0.75,15
0,2.512674,0.722222,0.1875,0.8125,0,0,3,1,"hv",216,"40",14,801,111,0.25,0.75,16
3.283567,0,0.718894,0.235294,0.764706,0,1,3,1,"hv",217,"40",14,801,111,0.25,0.75,17
2.272988,0,0.720183,1,0,1,0,3,1,"hv",218,"40",15,801,112,0.75,0.25,1
3.130949,0,0.721461,1,0,0,0,3,1,"hv",219,"40",15,801,112,0.75,0.25,2
0,2.271559,0.718182,0.666667,0.333333,0,1,3,1,"hv",220,"40",15,801,112,0.75,0.25,3
0,2.70392,0.714932,0.5,0.5,0,0,3,1,"hv",221,"40",15,801,112,0.75,0.25,4
6.268143,0,0.716216,0.6,0.4,0,1,3,1,"hv",222,"40",15,801,112,0.75,0.25,5
0,2.421233,0.713004,0.5,0.5,0,1,3,1,"hv",223,"40",15,801,112,0.75,0.25,6
1.71774,0,0.714286,0.571429,0.428571,0,1,3,1,"hv",224,"40",15,801,112,0.75,0.25,7
3.208765,0,0.715556,0.625,0.375,0,0,3,1,"hv",225,"40",15,801,112,0.75,0.25,8
2.800537,0,0.716814,0.666667,0.333333,0,0,3,1,"hv",226,"40",15,801,112,0.75,0.25,9
2.337502,0,0.718062,0.7,0.3,0,0,3,1,"hv",227,"40",15,801,112,0.75,0.25,10
2.283985,0,0.719298,0.727273,0.272727,0,0,3,1,"hv",228,"40",15,801,112,0.75,0.25,11
2.924055,0,0.720524,0.75,0.25,0,0,3,1,"hv",229,"40",15,801,112,0.75,0.25,12
0,2.868393,0.717391,0.692308,0.307692,0,1,3,1,"hv",230,"40",15,801,112,0.75,0.25,13
0,1.720614,0.718615,0,1,1,0,3,1,"hv",231,"40",16,801,111,0.25,0.75,1
0,4.457006,0.719828,0,1,0,0,3,1,"hv",232,"40",16,801,111,0.25,0.75,2
3.205683,0,0.716738,0.333333,0.666667,0,1,3,1,"hv",233,"40",16,801,111,0.25,0.75,3
0,2.396745,0.717949,0.25,0.75,0,1,3,1,"hv",234,"40",16,801,111,0.25,0.75,4
0,2.826996,0.719149,0.2,0.8,0,0,3,1,"hv",235,"40",16,801,111,0.25,0.75,5
0,2.196471,0.720339,0.166667,0.833333,0,0,3,1,"hv",236,"40",16,801,111,0.25,0.75,6
0,2.07542,0.721519,0.142857,0.857143,0,0,3,1,"hv",237,"40",16,801,111,0.25,0.75,7
0,2.197994,0.722689,0.125,0.875,0,0,3,1,"hv",238,"40",16,801,111,0.25,0.75,8
0,3.077717,0.723849,0.111111,0.888889,0,0,3,1,"hv",239,"40",16,801,111,0.25,0.75,9
0,2.801862,0.725,0.1,0.9,0,0,3,1,"hv",240,"40",16,801,111,0.25,0.75,10
0,3.835475,0.726141,0.090909,0.909091,0,0,3,1,"hv",241,"40",16,801,111,0.25,0.75,11
0,2.543503,0.727273,0.083333,0.916667,0,0,3,1,"hv",242,"40",16,801,111,0.25,0.75,12
0,2.975127,0.728395,0.076923,0.923077,0,0,3,1,"hv",243,"40",16,801,111,0.25,0.75,13
0,1.735464,0.729508,0.071429,0.928571,0,0,3,1,"hv",244,"40",16,801,111,0.25,0.75,14
0,3.122011,0.730612,0.066667,0.933333,0,0,3,1,"hv",245,"40",16,801,111,0.25,0.75,15
3.074668,0,0.727642,0.125,0.875,0,1,3,1,"hv",246,"40",16,801,111,0.25,0.75,16
2.437902,0,0.724696,0.176471,0.823529,0,0,3,1,"hv",247,"40",16,801,111,0.25,0.75,17
0,2.503095,0.725806,0.166667,0.833333,0,1,3,1,"hv",248,"40",16,801,111,0.25,0.75,18
4.005438,0,0.726908,1,0,1,1,3,1,"hv",249,"40",17,801,112,0.75,0.25,1
3.882759,0,0.728,1,0,0,0,3,1,"hv",250,"40",17,801,112,0.75,0.25,2
4.54771,0,0.729084,1,0,0,0,3,1,"hv",251,"40",17,801,112,0.75,0.25,3
0,3.808381,0.72619,0.75,0.25,0,1,3,1,"hv",252,"40",17,801,112,0.75,0.25,4
2.319976,0,0.727273,0.8,0.2,0,1,3,1,"hv",253,"40",17,801,112,0.75,0.25,5
0.958061,0,0.728346,0.833333,0.166667,0,0,3,1,"hv",254,"40",17,801,112,0.75,0.25,6
2.962002,0,0.729412,0.857143,0.142857,0,0,3,1,"hv",255,"40",17,801,112,0.75,0.25,7
2.38725,0,0.730469,0.875,0.125,0,0,3,1,"hv",256,"40",17,801,112,0.75,0.25,8
3.640771,0,0.731518,0.888889,0.111111,0,0,3,1,"hv",257,"40",17,801,112,0.75,0.25,9
2.607071,0,0.732558,0.9,0.1,0,0,3,1,"hv",258,"40",17,801,112,0.75,0.25,10
2.066567,0,0.733591,0.909091,0.090909,0,0,3,1,"hv",259,"40",17,801,112,0.75,0.25,11
1.901531,0,0.734615,0.916667,0.083333,0,0,3,1,"hv",260,"40",17,801,112,0.75,0.25,12
4.119847,0,0.735632,0.923077,0.076923,0,0,3,1,"hv",261,"40",17,801,112,0.75,0.25,13
0,1.125602,0.732824,0.857143,0.142857,0,1,3,1,"hv",262,"40",17,801,112,0.75,0.25,14
