"r_t1","r_t2","c_prob","c_prob_epoch_t0","c_prob_epoch_t1","cp","obs_cp","mu_rewards","std_rewards","condition","trial","trialset","epoch_n","ID","p_id_solution","t0_p","t1_p","epoch_trial"
0.052891,0,0.664634,0.703704,0.296296,0,1,3,1,"hc",327,"53",13,814,112,0.65,0.35,27
3.080527,0,0.665653,0.714286,0.285714,0,0,3,1,"hc",328,"53",13,814,112,0.65,0.35,28
2.806622,0,0.666667,0.724138,0.275862,0,0,3,1,"hc",329,"53",13,814,112,0.65,0.35,29
0,4.169367,0.667674,0,1,1,1,3,1,"hc",330,"53",14,814,111,0.35,0.65,1
0,3.492526,0.668675,0,1,0,0,3,1,"hc",331,"53",14,814,111,0.35,0.65,2
0,2.733215,0.66967,0,1,0,0,3,1,"hc",332,"53",14,814,111,0.35,0.65,3
0,3.540433,0.670659,0,1,0,0,3,1,"hc",333,"53",14,814,111,0.35,0.65,4
3.081552,0,0.668657,0.2,0.8,0,1,3,1,"hc",334,"53",14,814,111,0.35,0.65,5
0,2.366344,0.669643,0.166667,0.833333,0,1,3,1,"hc",335,"53",14,814,111,0.35,0.65,6
0,2.742311,0.670623,0.142857,0.857143,0,0,3,1,"hc",336,"53",14,814,111,0.35,0.65,7
0,1.612501,0.671598,0.125,0.875,0,0,3,1,"hc",337,"53",14,814,111,0.35,0.65,8
1.649705,0,0.669617,0.222222,0.777778,0,1,3,1,"hc",338,"53",14,814,111,0.35,0.65,9
0,3.820285,0.670588,0.2,0.8,0,1,3,1,"hc",339,"53",14,814,111,0.35,0.65,10
0,2.078963,0.671554,0.181818,0.818182,0,0,3,1,"hc",340,"53",14,814,111,0.35,0.65,11
0,1.991827,0.672515,0.166667,0.833333,0,0,3,1,"hc",341,"53",14,814,111,0.35,0.65,12
0,3.790007,0.673469,0.153846,0.846154,0,0,3,1,"hc",342,"53",14,814,111,0.35,0.65,13
3.458269,0,0.671512,0.214286,0.785714,0,1,3,1,"hc",343,"53",14,814,111,0.35,0.65,14
0,4.274032,0.672464,0.2,0.8,0,1,3,1,"hc",344,"53",14,814,111,0.35,0.65,15
0,4.312976,0.67341,0.1875,0.8125,0,0,3,1,"hc",345,"53",14,814,111,0.35,0.65,16
0,1.638749,0.674352,0.176471,0.823529,0,0,3,1,"hc",346,"53",14,814,111,0.35,0.65,17
0,3.711004,0.675287,0.166667,0.833333,0,0,3,1,"hc",347,"53",14,814,111,0.35,0.65,18
1.512043,0,0.673352,0.210526,0.789474,0,1,3,1,"hc",348,"53",14,814,111,0.35,0.65,19
3.890691,0,0.671429,0.25,0.75,0,0,3,1,"hc",349,"53",14,814,111,0.35,0.65,20
0,2.494547,0.672365,0.238095,0.761905,0,1,3,1,"hc",350,"53",14,814,111,0.35,0.65,21
0,4.39893,0.673295,0.227273,0.772727,0,0,3,1,"hc",351,"53",14,814,111,0.35,0.65,22
0,3.932085,0.674221,0.217391,0.782609,0,0,3,1,"hc",352,"53",14,814,111,0.35,0.65,23
2.61979,0,0.672316,0.25,0.75,0,1,3,1,"hc",353,"53",14,814,111,0.35,0.65,24
5.045876,0,0.670423,0.28,0.72,0,0,3,1,"hc",354,"53",14,814,111,0.35,0.65,25
0,2.159458,0.671348,0.269231,0.730769,0,1,3,1,"hc",355,"53",14,814,111,0.35,0.65,26
2.680457,0,0.672269,1,0,1,1,3,1,"hc",356,"53",15,814,112,0.65,0.35,1
0,2.243305,0.670391,0.5,0.5,0,1,3,1,"hc",357,"53",15,814,112,0.65,0.35,2
0,1.652086,0.668524,0.333333,0.666667,0,0,3,1,"hc",358,"53",15,814,112,0.65,0.35,3
3.305841,0,0.669444,0.5,0.5,0,1,3,1,"hc",359,"53",15,814,112,0.65,0.35,4
0,2.523902,0.66759,0.4,0.6,0,1,3,1,"hc",360,"53",15,814,112,0.65,0.35,5
2.1856,0,0.668508,0.5,0.5,0,1,3,1,"hc",361,"53",15,814,112,0.65,0.35,6
2.38456,0,0.669421,0.571429,0.428571,0,0,3,1,"hc",362,"53",15,814,112,0.65,0.35,7
3.822903,0,0.67033,0.625,0.375,0,0,3,1,"hc",363,"53",15,814,112,0.65,0.35,8
0,4.144105,0.668493,0.555556,0.444444,0,1,3,1,"hc",364,"53",15,814,112,0.65,0.35,9
3.732801,0,0.669399,0.6,0.4,0,1,3,1,"hc",365,"53",15,814,112,0.65,0.35,10
2.471719,0,0.6703,0.636364,0.363636,0,0,3,1,"hc",366,"53",15,814,112,0.65,0.35,11
3.805401,0,0.671196,0.666667,0.333333,0,0,3,1,"hc",367,"53",15,814,112,0.65,0.35,12
2.3704,0,0.672087,0.692308,0.307692,0,0,3,1,"hc",368,"53",15,814,112,0.65,0.35,13
0,1.899675,0.67027,0.642857,0.357143,0,1,3,1,"hc",369,"53",15,814,112,0.65,0.35,14
3.002051,0,0.671159,0.666667,0.333333,0,1,3,1,"hc",370,"53",15,814,112,0.65,0.35,15
0,4.595969,0.672043,0,1,1,1,3,1,"hc",371,"53",16,814,112,0.65,0.35,1
0,1.833629,0.672922,0,1,0,0,3,1,"hc",372,"53",16,814,112,0.65,0.35,2
0,3.962514,0.673797,0,1,0,0,3,1,"hc",373,"53",16,814,112,0.65,0.35,3
0,3.210258,0.674667,0,1,0,0,3,1,"hc",374,"53",16,814,112,0.65,0.35,4
3.372817,0,0.672872,0.2,0.8,0,1,3,1,"hc",375,"53",16,814,112,0.65,0.35,5
0,4.191143,0.67374,0.166667,0.833333,0,1,3,1,"hc",376,"53",16,814,112,0.65,0.35,6
4.490715,0,0.671958,0.285714,0.714286,0,1,3,1,"hc",377,"53",16,814,112,0.65,0.35,7
1.091531,0,0.670185,0.375,0.625,0,0,3,1,"hc",378,"53",16,814,112,0.65,0.35,8
0,3.071669,0.671053,0.333333,0.666667,0,1,3,1,"hc",379,"53",16,814,112,0.65,0.35,9
2.905624,0,0.669291,0.4,0.6,0,1,3,1,"hc",380,"53",16,814,112,0.65,0.35,10
1.525646,0,0.667539,0.454545,0.545455,0,0,3,1,"hc",381,"53",16,814,112,0.65,0.35,11
2.179667,0,0.665796,0.5,0.5,0,0,3,1,"hc",382,"53",16,814,112,0.65,0.35,12
2.561986,0,0.664062,0.538462,0.461538,0,0,3,1,"hc",383,"53",16,814,112,0.65,0.35,13
2.746917,0,0.664935,1,0,1,0,3,1,"hc",384,"53",17,814,112,0.65,0.35,1
1.369329,0,0.665803,1,0,0,0,3,1,"hc",385,"53",17,814,112,0.65,0.35,2
0,2.459513,0.664083,0.666667,0.333333,0,1,3,1,"hc",386,"53",17,814,112,0.65,0.35,3
0,3.645639,0.662371,0.5,0.5,0,0,3,1,"hc",387,"53",17,814,112,0.65,0.35,4
3.058362,0,0.663239,0.6,0.4,0,1,3,1,"hc",388,"53",17,814,112,0.65,0.35,5
0,4.040192,0.661538,0.5,0.5,0,1,3,1,"hc",389,"53",17,814,112,0.65,0.35,6
0,3.139114,0.659847,0.428571,0.571429,0,0,3,1,"hc",390,"53",17,814,112,0.65,0.35,7
2.525273,0,0.660714,0.5,0.5,0,1,3,1,"hc",391,"53",17,814,112,0.65,0.35,8
0,4.100775,0.659033,0.444444,0.555556,0,1,3,1,"hc",392,"53",17,814,112,0.65,0.35,9
1.998459,0,0.659898,0.5,0.5,0,1,3,1,"hc",393,"53",17,814,112,0.65,0.35,10
4.348571,0,0.660759,0.545455,0.454545,0,0,3,1,"hc",394,"53",17,814,112,0.65,0.35,11
0,3.324522,0.659091,0.5,0.5,0,1,3,1,"hc",395,"53",17,814,112,0.65,0.35,12
2.717778,0,0.65995,0.538462,0.461538,0,1,3,1,"hc",396,"53",17,814,112,0.65,0.35,13
2.202349,0,0.660804,0.571429,0.428571,0,0,3,1,"hc",397,"53",17,814,112,0.65,0.35,14
0,3.578243,0.659148,0.533333,0.466667,0,1,3,1,"hc",398,"53",17,814,112,0.65,0.35,15
3.843624,0,0.66,0.5625,0.4375,0,1,3,1,"hc",399,"53",17,814,112,0.65,0.35,16
4.270359,0,0.660848,0.588235,0.411765,0,0,3,1,"hc",400,"53",17,814,112,0.65,0.35,17
2.950259,0,0.661692,0.611111,0.388889,0,0,3,1,"hc",401,"53",17,814,112,0.65,0.35,18
4.71834,0,0.662531,0.631579,0.368421,0,0,3,1,"hc",402,"53",17,814,112,0.65,0.35,19
3.26503,0,0.663366,0.65,0.35,0,0,3,1,"hc",403,"53",17,814,112,0.65,0.35,20
2.617997,0,0.664198,0.666667,0.333333,0,0,3,1,"hc",404,"53",17,814,112,0.65,0.35,21
0,1.974301,0.665025,0,1,1,1,3,1,"hc",405,"53",18,814,111,0.35,0.65,1
0,3.525735,0.665848,0,1,0,0,3,1,"hc",406,"53",18,814,111,0.35,0.65,2
0,2.15319,0.666667,0,1,0,0,3,1,"hc",407,"53",18,814,111,0.35,0.65,3
0,2.716252,0.667482,0,1,0,0,3,1,"hc",408,"53",18,814,111,0.35,0.65,4
2.811799,0,0.665854,0.2,0.8,0,1,3,1,"hc",409,"53",18,814,111,0.35,0.65,5
3.792572,0,0.664234,0.333333,0.666667,0,0,3,1,"hc",410,"53",18,814,111,0.35,0.65,6
0,2.718442,0.665049,0.285714,0.714286,0,1,3,1,"hc",411,"53",18,814,111,0.35,0.65,7
0,4.765244,0.66586,0.25,0.75,0,0,3,1,"hc",412,"53",18,814,111,0.35,0.65,8
0,1.670845,0.666667,0.222222,0.777778,0,0,3,1,"hc",413,"53",18,814,111,0.35,0.65,9
0,3.776022,0.66747,0.2,0.8,0,0,3,1,"hc",414,"53",18,814,111,0.35,0.65,10
0,3.536239,0.668269,0.181818,0.818182,0,0,3,1,"hc",415,"53",18,814,111,0.35,0.65,11
2.503649,0,0.666667,0.25,0.75,0,1,3,1,"hc",416,"53",18,814,111,0.35,0.65,12
0,2.807885,0.667464,0.230769,0.769231,0,1,3,1,"hc",417,"53",18,814,111,0.35,0.65,13
4.057043,0,0.665871,0.285714,0.714286,0,1,3,1,"hc",418,"53",18,814,111,0.35,0.65,14
0,4.19434,0.666667,0.266667,0.733333,0,1,3,1,"hc",419,"53",18,814,111,0.35,0.65,15
0,5.875966,0.667458,0.25,0.75,0,0,3,1,"hc",420,"53",18,814,111,0.35,0.65,16
0,2.976905,0.668246,0.235294,0.764706,0,0,3,1,"hc",421,"53",18,814,111,0.35,0.65,17
0,3.529547,0.669031,0.222222,0.777778,0,0,3,1,"hc",422,"53",18,814,111,0.35,0.65,18
0,3.175251,0.669811,0.210526,0.789474,0,0,3,1,"hc",423,"53",18,814,111,0.35,0.65,19
0,3.14922,0.670588,0.2,0.8,0,0,3,1,"hc",424,"53",18,814,111,0.35,0.65,20
0,4.840149,0.671362,0.190476,0.809524,0,0,3,1,"hc",425,"53",18,814,111,0.35,0.65,21
3.612761,0,0.669789,0.227273,0.772727,0,1,3,1,"hc",426,"53",18,814,111,0.35,0.65,22
0,2.838191,0.670561,0.217391,0.782609,0,1,3,1,"hc",427,"53",18,814,111,0.35,0.65,23
0,1.985858,0.671329,0.208333,0.791667,0,0,3,1,"hc",428,"53",18,814,111,0.35,0.65,24
0,2.068797,0.672093,0.2,0.8,0,0,3,1,"hc",429,"53",18,814,111,0.35,0.65,25
0,0.469539,0.670534,0,1,1,0,3,1,"hc",430,"53",19,814,112,0.65,0.35,1
1.746474,0,0.671296,0.5,0.5,0,1,3,1,"hc",431,"53",19,814,112,0.65,0.35,2
0,1.785633,0.669746,0.333333,0.666667,0,1,3,1,"hc",432,"53",19,814,112,0.65,0.35,3
3.309101,0,0.670507,0.5,0.5,0,1,3,1,"hc",433,"53",19,814,112,0.65,0.35,4
3.62588,0,0.671264,0.6,0.4,0,0,3,1,"hc",434,"53",19,814,112,0.65,0.35,5
2.311944,0,0.672018,0.666667,0.333333,0,0,3,1,"hc",435,"53",19,814,112,0.65,0.35,6
2.922569,0,0.672769,0.714286,0.285714,0,0,3,1,"hc",436,"53",19,814,112,0.65,0.35,7
1.27621,0,0.673516,0.75,0.25,0,0,3,1,"hc",437,"53",19,814,112,0.65,0.35,8
3.71682,0,0.67426,0.777778,0.222222,0,0,3,1,"hc",438,"53",19,814,112,0.65,0.35,9
3.595766,0,0.675,0.8,0.2,0,0,3,1,"hc",439,"53",19,814,112,0.65,0.35,10
0,2.888636,0.673469,0.727273,0.272727,0,1,3,1,"hc",440,"53",19,814,112,0.65,0.35,11
0,2.537939,0.671946,0.666667,0.333333,0,0,3,1,"hc",441,"53",19,814,112,0.65,0.35,12
3.183953,0,0.672686,0.692308,0.307692,0,1,3,1,"hc",442,"53",19,814,112,0.65,0.35,13
0,3.024462,0.671171,0.642857,0.357143,0,1,3,1,"hc",443,"53",19,814,112,0.65,0.35,14
4.580866,0,0.67191,0.666667,0.333333,0,1,3,1,"hc",444,"53",19,814,112,0.65,0.35,15
0,4.480223,0.670404,0.625,0.375,0,1,3,1,"hc",445,"53",19,814,112,0.65,0.35,16
3.791153,0,0.671141,0.647059,0.352941,0,1,3,1,"hc",446,"53",19,814,112,0.65,0.35,17
0,4.229531,0.669643,0.611111,0.388889,0,1,3,1,"hc",447,"53",19,814,112,0.65,0.35,18
2.3709,0,0.670379,0.631579,0.368421,0,1,3,1,"hc",448,"53",19,814,112,0.65,0.35,19
2.616216,0,0.671111,0.65,0.35,0,0,3,1,"hc",449,"53",19,814,112,0.65,0.35,20
0,4.379784,0.669623,0.619048,0.380952,0,1,3,1,"hc",450,"53",19,814,112,0.65,0.35,21
4.302826,0,0.670354,0.636364,0.363636,0,1,3,1,"hc",451,"53",19,814,112,0.65,0.35,22
0,3.722912,0.668874,0.608696,0.391304,0,1,3,1,"hc",452,"53",19,814,112,0.65,0.35,23
1.604359,0,0.667401,1,0,1,1,3,1,"hc",453,"53",20,814,111,0.35,0.65,1
2.77321,0,0.665934,1,0,0,0,3,1,"hc",454,"53",20,814,111,0.35,0.65,2
0,3.57862,0.666667,0.666667,0.333333,0,1,3,1,"hc",455,"53",20,814,111,0.35,0.65,3
1.146107,0,0.665208,0.75,0.25,0,1,3,1,"hc",456,"53",20,814,111,0.35,0.65,4
0,3.994958,0.665939,0.6,0.4,0,1,3,1,"hc",457,"53",20,814,111,0.35,0.65,5
3.080362,0,0.664488,0.666667,0.333333,0,1,3,1,"hc",458,"53",20,814,111,0.35,0.65,6
2.688066,0,0.663043,0.714286,0.285714,0,0,3,1,"hc",459,"53",20,814,111,0.35,0.65,7
0,2.542108,0.663774,0.625,0.375,0,1,3,1,"hc",460,"53",20,814,111,0.35,0.65,8
0,4.465028,0.664502,0.555556,0.444444,0,0,3,1,"hc",461,"53",20,814,111,0.35,0.65,9
0,3.232193,0.665227,0.5,0.5,0,0,3,1,"hc",462,"53",20,814,111,0.35,0.65,10
0,4.389996,0.665948,0.454545,0.545455,0,0,3,1,"hc",463,"53",20,814,111,0.35,0.65,11
0,1.3065,0.666667,0.416667,0.583333,0,0,3,1,"hc",464,"53",20,814,111,0.35,0.65,12
3.150648,0,0.665236,0.461538,0.538462,0,1,3,1,"hc",465,"53",20,814,111,0.35,0.65,13
0,4.787969,0.665953,0.428571,0.571429,0,1,3,1,"hc",466,"53",20,814,111,0.35,0.65,14
2.584049,0,0.66453,0.466667,0.533333,0,1,3,1,"hc",467,"53",20,814,111,0.35,0.65,15
1.950345,0,0.663113,0.5,0.5,0,0,3,1,"hc",468,"53",20,814,111,0.35,0.65,16
0,3.523715,0.66383,0.470588,0.529412,0,1,3,1,"hc",469,"53",20,814,111,0.35,0.65,17
0,3.931803,0.664544,0.444444,0.555556,0,0,3,1,"hc",470,"53",20,814,111,0.35,0.65,18
0,2.192844,0.665254,0.421053,0.578947,0,0,3,1,"hc",471,"53",20,814,111,0.35,0.65,19
2.888618,0,0.663848,0.45,0.55,0,1,3,1,"hc",472,"53",20,814,111,0.35,0.65,20
2.849103,0,0.662447,0.47619,0.52381,0,0,3,1,"hc",473,"53",20,814,111,0.35,0.65,21
3.232757,0,0.661053,0.5,0.5,0,0,3,1,"hc",474,"53",20,814,111,0.35,0.65,22
2.765944,0,0.659664,0.521739,0.478261,0,0,3,1,"hc",475,"53",20,814,111,0.35,0.65,23
0,4.177584,0.660377,0.5,0.5,0,1,3,1,"hc",476,"53",20,814,111,0.35,0.65,24
0,2.015824,0.661088,0.48,0.52,0,0,3,1,"hc",477,"53",20,814,111,0.35,0.65,25
4.182576,0,0.661795,1,0,1,1,3,1,"hc",478,"53",21,814,112,0.65,0.35,1
4.088712,0,0.6625,1,0,0,0,3,1,"hc",479,"53",21,814,112,0.65,0.35,2
2.357753,0,0.663202,1,0,0,0,3,1,"hc",480,"53",21,814,112,0.65,0.35,3
0,4.428302,0.661826,0.75,0.25,0,1,3,1,"hc",481,"53",21,814,112,0.65,0.35,4
2.469125,0,0.662526,0.8,0.2,0,1,3,1,"hc",482,"53",21,814,112,0.65,0.35,5
2.469526,0,0.663223,0.833333,0.166667,0,0,3,1,"hc",483,"53",21,814,112,0.65,0.35,6
2.638895,0,0.663918,0.857143,0.142857,0,0,3,1,"hc",484,"53",21,814,112,0.65,0.35,7
3.971383,0,0.664609,0.875,0.125,0,0,3,1,"hc",485,"53",21,814,112,0.65,0.35,8
0,2.477124,0.663244,0.777778,0.222222,0,1,3,1,"hc",486,"53",21,814,112,0.65,0.35,9
0,2.327982,0.661885,0.7,0.3,0,0,3,1,"hc",487,"53",21,814,112,0.65,0.35,10
0,3.711044,0.660532,0.636364,0.363636,0,0,3,1,"hc",488,"53",21,814,112,0.65,0.35,11
3.717545,0,0.661224,0.666667,0.333333,0,1,3,1,"hc",489,"53",21,814,112,0.65,0.35,12
0,1.353022,0.659878,0.615385,0.384615,0,1,3,1,"hc",490,"53",21,814,112,0.65,0.35,13
3.495453,0,0.660569,0.642857,0.357143,0,1,3,1,"hc",491,"53",21,814,112,0.65,0.35,14
0,2.140351,0.659229,0.6,0.4,0,1,3,1,"hc",492,"53",21,814,112,0.65,0.35,15
2.669809,0,0.657895,1,0,1,1,3,1,"hc",493,"53",22,814,111,0.35,0.65,1
4.204117,0,0.656566,1,0,0,0,3,1,"hc",494,"53",22,814,111,0.35,0.65,2
0,2.320023,0.657258,0.666667,0.333333,0,1,3,1,"hc",495,"53",22,814,111,0.35,0.65,3
0,1.730001,0.657948,0.5,0.5,0,0,3,1,"hc",496,"53",22,814,111,0.35,0.65,4
0,2.502122,0.658635,0.4,0.6,0,0,3,1,"hc",497,"53",22,814,111,0.35,0.65,5
0,2.234943,0.659319,0.333333,0.666667,0,0,3,1,"hc",498,"53",22,814,111,0.35,0.65,6
2.24512,0,0.658,0.428571,0.571429,0,1,3,1,"hc",499,"53",22,814,111,0.35,0.65,7
0.756147,0,0.656687,0.5,0.5,0,0,3,1,"hc",500,"53",22,814,111,0.35,0.65,8
3.547278,0,0.655378,0.555556,0.444444,0,0,3,1,"hc",501,"53",22,814,111,0.35,0.65,9
2.274666,0,0.654076,0.6,0.4,0,0,3,1,"hc",502,"53",22,814,111,0.35,0.65,10
0,1.956692,0.654762,0.545455,0.454545,0,1,3,1,"hc",503,"53",22,814,111,0.35,0.65,11
3.485443,0,0.653465,0.583333,0.416667,0,1,3,1,"hc",504,"53",22,814,111,0.35,0.65,12
2.772354,0,0.652174,0.615385,0.384615,0,0,3,1,"hc",505,"53",22,814,111,0.35,0.65,13
0,1.321082,0.65286,0.571429,0.428571,0,1,3,1,"hc",506,"53",22,814,111,0.35,0.65,14
0,1.639316,0.653543,0.533333,0.466667,0,0,3,1,"hc",507,"53",22,814,111,0.35,0.65,15
0,2.410639,0.654224,0.5,0.5,0,0,3,1,"hc",508,"53",22,814,111,0.35,0.65,16
0,2.430831,0.654902,0.470588,0.529412,0,0,3,1,"hc",509,"53",22,814,111,0.35,0.65,17
0,2.713866,0.655577,0.444444,0.555556,0,0,3,1,"hc",510,"53",22,814,111,0.35,0.65,18
0,3.866768,0.65625,0.421053,0.578947,0,0,3,1,"hc",511,"53",22,814,111,0.35,0.65,19
4.161524,0,0.654971,0.45,0.55,0,1,3,1,"hc",512,"53",22,814,111,0.35,0.65,20
0,3.228595,0.655642,0.428571,0.571429,0,1,3,1,"hc",513,"53",22,814,111,0.35,0.65,21
2.176299,0,0.654369,0.454545,0.545455,0,1,3,1,"hc",514,"53",22,814,111,0.35,0.65,22
1.944785,0,0.653101,0.478261,0.521739,0,0,3,1,"hc",515,"53",22,814,111,0.35,0.65,23
3.625801,0,0.651838,0.5,0.5,0,0,3,1,"hc",516,"53",22,814,111,0.35,0.65,24
0,2.682698,0.65251,0.48,0.52,0,1,3,1,"hc",517,"53",22,814,111,0.35,0.65,25
0,4.517393,0.653179,0.461538,0.538462,0,0,3,1,"hc",518,"53",22,814,111,0.35,0.65,26
2.49857,0,0.651923,0.481481,0.518519,0,1,3,1,"hc",519,"53",22,814,111,0.35,0.65,27
0,3.245559,0.652591,0.464286,0.535714,0,1,3,1,"hc",520,"53",22,814,111,0.35,0.65,28
0,2.374362,0.653257,0.448276,0.551724,0,0,3,1,"hc",521,"53",22,814,111,0.35,0.65,29
0,1.40593,0.65392,0.433333,0.566667,0,0,3,1,"hc",522,"53",22,814,111,0.35,0.65,30
0,4.029035,0.652672,0,1,1,0,3,1,"hc",523,"53",23,814,112,0.65,0.35,1
3.078304,0,0.653333,0.5,0.5,0,1,3,1,"hc",524,"53",23,814,112,0.65,0.35,2
0,1.076804,0.652091,0.333333,0.666667,0,1,3,1,"hc",525,"53",23,814,112,0.65,0.35,3
0,3.238002,0.650854,0.25,0.75,0,0,3,1,"hc",526,"53",23,814,112,0.65,0.35,4
4.632894,0,0.651515,0.4,0.6,0,1,3,1,"hc",527,"53",23,814,112,0.65,0.35,5
4.216391,0,0.652174,0.5,0.5,0,0,3,1,"hc",528,"53",23,814,112,0.65,0.35,6
2.696398,0,0.65283,0.571429,0.428571,0,0,3,1,"hc",529,"53",23,814,112,0.65,0.35,7
1.895798,0,0.653484,0.625,0.375,0,0,3,1,"hc",530,"53",23,814,112,0.65,0.35,8
1.417999,0,0.654135,0.666667,0.333333,0,0,3,1,"hc",531,"53",23,814,112,0.65,0.35,9
2.797709,0,0.654784,0.7,0.3,0,0,3,1,"hc",532,"53",23,814,112,0.65,0.35,10
3.088517,0,0.655431,0.727273,0.272727,0,0,3,1,"hc",533,"53",23,814,112,0.65,0.35,11
0,2.823615,0.654206,0.666667,0.333333,0,1,3,1,"hc",534,"53",23,814,112,0.65,0.35,12
0,2.830349,0.652985,0.615385,0.384615,0,0,3,1,"hc",535,"53",23,814,112,0.65,0.35,13
3.096567,0,0.653631,0.642857,0.357143,0,1,3,1,"hc",536,"53",23,814,112,0.65,0.35,14
0,3.028704,0.652416,0.6,0.4,0,1,3,1,"hc",537,"53",23,814,112,0.65,0.35,15
2.713591,0,0.653061,0.625,0.375,0,1,3,1,"hc",538,"53",23,814,112,0.65,0.35,16
0,2.608426,0.651852,0.588235,0.411765,0,1,3,1,"hc",539,"53",23,814,112,0.65,0.35,17
0,2.7116,0.650647,0.555556,0.444444,0,0,3,1,"hc",540,"53",23,814,112,0.65,0.35,18
0,2.575492,0.649446,0.526316,0.473684,0,0,3,1,"hc",541,"53",23,814,112,0.65,0.35,19
0,3.874339,0.64825,0.5,0.5,0,0,3,1,"hc",542,"53",23,814,112,0.65,0.35,20
1.97069,0,0.648897,0.52381,0.47619,0,1,3,1,"hc",543,"53",23,814,112,0.65,0.35,21
3.724003,0,0.649541,0.545455,0.454545,0,0,3,1,"hc",544,"53",23,814,112,0.65,0.35,22
2.585796,0,0.650183,0.565217,0.434783,0,0,3,1,"hc",545,"53",23,814,112,0.65,0.35,23
3.316723,0,0.650823,0.583333,0.416667,0,0,3,1,"hc",546,"53",23,814,112,0.65,0.35,24
0,4.92544,0.649635,0.56,0.44,0,1,3,1,"hc",547,"53",23,814,112,0.65,0.35,25
3.144149,0,0.650273,0.576923,0.423077,0,1,3,1,"hc",548,"53",23,814,112,0.65,0.35,26
3.691302,0,0.650909,0.592593,0.407407,0,0,3,1,"hc",549,"53",23,814,112,0.65,0.35,27
3.930633,0,0.651543,0.607143,0.392857,0,0,3,1,"hc",550,"53",23,814,112,0.65,0.35,28
0,1.968432,0.650362,0.586207,0.413793,0,1,3,1,"hc",551,"53",23,814,112,0.65,0.35,29
3.435371,0,0.650995,0.6,0.4,0,1,3,1,"hc",552,"53",23,814,112,0.65,0.35,30
0,3.321652,0.649819,0.580645,0.419355,0,1,3,1,"hc",553,"53",23,814,112,0.65,0.35,31
2.658938,0,0.65045,0.59375,0.40625,0,1,3,1,"hc",554,"53",23,814,112,0.65,0.35,32
3.975598,0,0.651079,0.606061,0.393939,0,0,3,1,"hc",555,"53",23,814,112,0.65,0.35,33
4.892804,0,0.651706,0.617647,0.382353,0,0,3,1,"hc",556,"53",23,814,112,0.65,0.35,34
1.677266,0,0.65233,0.628571,0.371429,0,0,3,1,"hc",557,"53",23,814,112,0.65,0.35,35
4.001019,0,0.652952,0.638889,0.361111,0,0,3,1,"hc",558,"53",23,814,112,0.65,0.35,36
2.881018,0,0.653571,0.648649,0.351351,0,0,3,1,"hc",559,"53",23,814,112,0.65,0.35,37
3.453909,0,0.654189,0.657895,0.342105,0,0,3,1,"hc",560,"53",23,814,112,0.65,0.35,38
0,4.240182,0.653025,0.641026,0.358974,0,1,3,1,"hc",561,"53",23,814,112,0.65,0.35,39
2.961666,0,0.653641,0.65,0.35,0,1,3,1,"hc",562,"53",23,814,112,0.65,0.35,40
2.706912,0,0.654255,0.658537,0.341463,0,0,3,1,"hc",563,"53",23,814,112,0.65,0.35,41
2.749801,0,0.654867,0.666667,0.333333,0,0,3,1,"hc",564,"53",23,814,112,0.65,0.35,42
0,1.536208,0.65371,0.651163,0.348837,0,1,3,1,"hc",565,"53",23,814,112,0.65,0.35,43
0,2.625839,0.654321,0,1,1,0,3,1,"hc",566,"53",24,814,111,0.35,0.65,1
0,4.370836,0.65493,0,1,0,0,3,1,"hc",567,"53",24,814,111,0.35,0.65,2
2.98384,0,0.653779,0.333333,0.666667,0,1,3,1,"hc",568,"53",24,814,111,0.35,0.65,3
0,3.229725,0.654386,0.25,0.75,0,1,3,1,"hc",569,"53",24,814,111,0.35,0.65,4
2.235806,0,0.65324,0.4,0.6,0,1,3,1,"hc",570,"53",24,814,111,0.35,0.65,5
0,3.818019,0.653846,0.333333,0.666667,0,1,3,1,"hc",571,"53",24,814,111,0.35,0.65,6
4.232906,0,0.652705,0.428571,0.571429,0,1,3,1,"hc",572,"53",24,814,111,0.35,0.65,7
2.800358,0,0.651568,0.5,0.5,0,0,3,1,"hc",573,"53",24,814,111,0.35,0.65,8
2.707829,0,0.650435,0.555556,0.444444,0,0,3,1,"hc",574,"53",24,814,111,0.35,0.65,9
3.759644,0,0.649306,0.6,0.4,0,0,3,1,"hc",575,"53",24,814,111,0.35,0.65,10
0,1.734469,0.649913,0.545455,0.454545,0,1,3,1,"hc",576,"53",24,814,111,0.35,0.65,11
0,0.3851,0.650519,0.5,0.5,0,0,3,1,"hc",577,"53",24,814,111,0.35,0.65,12
0,2.282926,0.651123,0.461538,0.538462,0,0,3,1,"hc",578,"53",24,814,111,0.35,0.65,13
3.929582,0,0.65,0.5,0.5,0,1,3,1,"hc",579,"53",24,814,111,0.35,0.65,14
0,2.967567,0.650602,0.466667,0.533333,0,1,3,1,"hc",580,"53",24,814,111,0.35,0.65,15
4.107158,0,0.649485,0.5,0.5,0,1,3,1,"hc",581,"53",24,814,111,0.35,0.65,16
0,3.875843,0.650086,0.470588,0.529412,0,1,3,1,"hc",582,"53",24,814,111,0.35,0.65,17
0,2.512784,0.650685,0.444444,0.555556,0,0,3,1,"hc",583,"53",24,814,111,0.35,0.65,18
0,2.89923,0.651282,0.421053,0.578947,0,0,3,1,"hc",584,"53",24,814,111,0.35,0.65,19
