"r_t1","r_t2","c_prob","c_prob_epoch_t0","c_prob_epoch_t1","cp","obs_cp","mu_rewards","std_rewards","condition","trial","trialset","epoch_n","ID","p_id_solution","t0_p","t1_p","epoch_trial"
0,3.543259,0.768,0.625,0.375,0,1,3,1,"lv",250,"23",7,784,112,0.75,0.25,8
2.702798,0,0.768924,0.666667,0.333333,0,1,3,1,"lv",251,"23",7,784,112,0.75,0.25,9
1.887646,0,0.769841,0.7,0.3,0,0,3,1,"lv",252,"23",7,784,112,0.75,0.25,10
5.197465,0,0.770751,0.727273,0.272727,0,0,3,1,"lv",253,"23",7,784,112,0.75,0.25,11
3.577656,0,0.771654,0.75,0.25,0,0,3,1,"lv",254,"23",7,784,112,0.75,0.25,12
0.968243,0,0.772549,0.769231,0.230769,0,0,3,1,"lv",255,"23",7,784,112,0.75,0.25,13
3.395337,0,0.773438,0.785714,0.214286,0,0,3,1,"lv",256,"23",7,784,112,0.75,0.25,14
2.495011,0,0.774319,0.8,0.2,0,0,3,1,"lv",257,"23",7,784,112,0.75,0.25,15
1.81931,0,0.775194,0.8125,0.1875,0,0,3,1,"lv",258,"23",7,784,112,0.75,0.25,16
2.799762,0,0.776062,0.823529,0.176471,0,0,3,1,"lv",259,"23",7,784,112,0.75,0.25,17
3.496038,0,0.776923,0.833333,0.166667,0,0,3,1,"lv",260,"23",7,784,112,0.75,0.25,18
3.25706,0,0.777778,0.842105,0.157895,0,0,3,1,"lv",261,"23",7,784,112,0.75,0.25,19
2.758939,0,0.778626,0.85,0.15,0,0,3,1,"lv",262,"23",7,784,112,0.75,0.25,20
1.643894,0,0.779468,0.857143,0.142857,0,0,3,1,"lv",263,"23",7,784,112,0.75,0.25,21
0,4.356748,0.776515,0.818182,0.181818,0,1,3,1,"lv",264,"23",7,784,112,0.75,0.25,22
1.824351,0,0.777358,0.826087,0.173913,0,1,3,1,"lv",265,"23",7,784,112,0.75,0.25,23
4.242759,0,0.778195,0.833333,0.166667,0,0,3,1,"lv",266,"23",7,784,112,0.75,0.25,24
0,1.798238,0.779026,0,1,1,1,3,1,"lv",267,"23",8,784,111,0.25,0.75,1
0,1.287522,0.779851,0,1,0,0,3,1,"lv",268,"23",8,784,111,0.25,0.75,2
2.743767,0,0.776952,0.333333,0.666667,0,1,3,1,"lv",269,"23",8,784,111,0.25,0.75,3
0,3.711848,0.777778,0.25,0.75,0,1,3,1,"lv",270,"23",8,784,111,0.25,0.75,4
0,2.023111,0.778598,0.2,0.8,0,0,3,1,"lv",271,"23",8,784,111,0.25,0.75,5
0,2.730799,0.779412,0.166667,0.833333,0,0,3,1,"lv",272,"23",8,784,111,0.25,0.75,6
0,4.187745,0.78022,0.142857,0.857143,0,0,3,1,"lv",273,"23",8,784,111,0.25,0.75,7
0,1.570756,0.781022,0.125,0.875,0,0,3,1,"lv",274,"23",8,784,111,0.25,0.75,8
2.707057,0,0.778182,0.222222,0.777778,0,1,3,1,"lv",275,"23",8,784,111,0.25,0.75,9
0,2.171803,0.778986,0.2,0.8,0,1,3,1,"lv",276,"23",8,784,111,0.25,0.75,10
0,3.254425,0.779783,0.181818,0.818182,0,0,3,1,"lv",277,"23",8,784,111,0.25,0.75,11
2.770245,0,0.776978,0.25,0.75,0,1,3,1,"lv",278,"23",8,784,111,0.25,0.75,12
0,2.620744,0.777778,0.230769,0.769231,0,1,3,1,"lv",279,"23",8,784,111,0.25,0.75,13
0,1.976821,0.778571,0.214286,0.785714,0,0,3,1,"lv",280,"23",8,784,111,0.25,0.75,14
0,2.245062,0.779359,0.2,0.8,0,0,3,1,"lv",281,"23",8,784,111,0.25,0.75,15
0,2.784919,0.780142,0.1875,0.8125,0,0,3,1,"lv",282,"23",8,784,111,0.25,0.75,16
0,3.224106,0.780919,0.176471,0.823529,0,0,3,1,"lv",283,"23",8,784,111,0.25,0.75,17
0,2.75244,0.78169,0.166667,0.833333,0,0,3,1,"lv",284,"23",8,784,111,0.25,0.75,18
0,3.291399,0.782456,0.157895,0.842105,0,0,3,1,"lv",285,"23",8,784,111,0.25,0.75,19
0,2.255888,0.783217,0.15,0.85,0,0,3,1,"lv",286,"23",8,784,111,0.25,0.75,20
0,2.939699,0.783972,0.142857,0.857143,0,0,3,1,"lv",287,"23",8,784,111,0.25,0.75,21
0,1.989269,0.784722,0.136364,0.863636,0,0,3,1,"lv",288,"23",8,784,111,0.25,0.75,22
2.516706,0,0.782007,0.173913,0.826087,0,1,3,1,"lv",289,"23",8,784,111,0.25,0.75,23
2.82606,0,0.77931,0.208333,0.791667,0,0,3,1,"lv",290,"23",8,784,111,0.25,0.75,24
0,3.701386,0.780069,0.2,0.8,0,1,3,1,"lv",291,"23",8,784,111,0.25,0.75,25
0,1.568083,0.780822,0.192308,0.807692,0,0,3,1,"lv",292,"23",8,784,111,0.25,0.75,26
5.047897,0,0.778157,0.222222,0.777778,0,1,3,1,"lv",293,"23",8,784,111,0.25,0.75,27
0,3.415543,0.778912,0.214286,0.785714,0,1,3,1,"lv",294,"23",8,784,111,0.25,0.75,28
0,2.014007,0.779661,0.206897,0.793103,0,0,3,1,"lv",295,"23",8,784,111,0.25,0.75,29
3.790379,0,0.777027,0.233333,0.766667,0,1,3,1,"lv",296,"23",8,784,111,0.25,0.75,30
0,2.629555,0.777778,0.225806,0.774194,0,1,3,1,"lv",297,"23",8,784,111,0.25,0.75,31
0,2.525252,0.778523,0.21875,0.78125,0,0,3,1,"lv",298,"23",8,784,111,0.25,0.75,32
0,2.797816,0.779264,0.212121,0.787879,0,0,3,1,"lv",299,"23",8,784,111,0.25,0.75,33
0,3.318336,0.78,0.205882,0.794118,0,0,3,1,"lv",300,"23",8,784,111,0.25,0.75,34
5.631952,0,0.782178,1,0,1,1,3,1,"lv",301,"23",9,784,112,0.75,0.25,1
0,2.895475,0.779605,0.5,0.5,0,1,3,1,"lv",302,"23",9,784,112,0.75,0.25,2
0.656757,0,0.780328,0.666667,0.333333,0,1,3,1,"lv",303,"23",9,784,112,0.75,0.25,3
3.164198,0,0.781046,0.75,0.25,0,0,3,1,"lv",304,"23",9,784,112,0.75,0.25,4
0,4.520993,0.778502,0.6,0.4,0,1,3,1,"lv",305,"23",9,784,112,0.75,0.25,5
2.254926,0,0.779221,0.666667,0.333333,0,1,3,1,"lv",306,"23",9,784,112,0.75,0.25,6
0,3.092164,0.776699,0.571429,0.428571,0,1,3,1,"lv",307,"23",9,784,112,0.75,0.25,7
0,3.9173,0.774194,0.5,0.5,0,0,3,1,"lv",308,"23",9,784,112,0.75,0.25,8
3.262216,0,0.77492,0.555556,0.444444,0,1,3,1,"lv",309,"23",9,784,112,0.75,0.25,9
0,3.908733,0.772436,0.5,0.5,0,1,3,1,"lv",310,"23",9,784,112,0.75,0.25,10
0,2.432214,0.769968,0.454545,0.545455,0,0,3,1,"lv",311,"23",9,784,112,0.75,0.25,11
1.590804,0,0.770701,0.5,0.5,0,1,3,1,"lv",312,"23",9,784,112,0.75,0.25,12
2.807792,0,0.771429,0.538462,0.461538,0,0,3,1,"lv",313,"23",9,784,112,0.75,0.25,13
0,2.969772,0.768987,0.5,0.5,0,1,3,1,"lv",314,"23",9,784,112,0.75,0.25,14
4.827322,0,0.769716,0.533333,0.466667,0,1,3,1,"lv",315,"23",9,784,112,0.75,0.25,15
3.203471,0,0.77044,0.5625,0.4375,0,0,3,1,"lv",316,"23",9,784,112,0.75,0.25,16
0,2.81575,0.768025,0.529412,0.470588,0,1,3,1,"lv",317,"23",9,784,112,0.75,0.25,17
2.998739,0,0.76875,0.555556,0.444444,0,1,3,1,"lv",318,"23",9,784,112,0.75,0.25,18
2.579284,0,0.76947,0.578947,0.421053,0,0,3,1,"lv",319,"23",9,784,112,0.75,0.25,19
3.115336,0,0.770186,0.6,0.4,0,0,3,1,"lv",320,"23",9,784,112,0.75,0.25,20
3.533252,0,0.770898,0.619048,0.380952,0,0,3,1,"lv",321,"23",9,784,112,0.75,0.25,21
0,2.580367,0.771605,0,1,1,1,3,1,"lv",322,"23",10,784,111,0.25,0.75,1
0,2.505397,0.772308,0,1,0,0,3,1,"lv",323,"23",10,784,111,0.25,0.75,2
0,3.465349,0.773006,0,1,0,0,3,1,"lv",324,"23",10,784,111,0.25,0.75,3
3.302223,0,0.770642,0.25,0.75,0,1,3,1,"lv",325,"23",10,784,111,0.25,0.75,4
0,2.555906,0.771341,0.2,0.8,0,1,3,1,"lv",326,"23",10,784,111,0.25,0.75,5
0,4.322918,0.772036,0.166667,0.833333,0,0,3,1,"lv",327,"23",10,784,111,0.25,0.75,6
3.869518,0,0.769697,0.285714,0.714286,0,1,3,1,"lv",328,"23",10,784,111,0.25,0.75,7
0,2.36111,0.770393,0.25,0.75,0,1,3,1,"lv",329,"23",10,784,111,0.25,0.75,8
0,2.050923,0.771084,0.222222,0.777778,0,0,3,1,"lv",330,"23",10,784,111,0.25,0.75,9
0,0.784178,0.771772,0.2,0.8,0,0,3,1,"lv",331,"23",10,784,111,0.25,0.75,10
0,1.582494,0.772455,0.181818,0.818182,0,0,3,1,"lv",332,"23",10,784,111,0.25,0.75,11
0,2.932862,0.773134,0.166667,0.833333,0,0,3,1,"lv",333,"23",10,784,111,0.25,0.75,12
3.692396,0,0.770833,0.230769,0.769231,0,1,3,1,"lv",334,"23",10,784,111,0.25,0.75,13
0,3.814383,0.771513,0.214286,0.785714,0,1,3,1,"lv",335,"23",10,784,111,0.25,0.75,14
0,2.787472,0.772189,0.2,0.8,0,0,3,1,"lv",336,"23",10,784,111,0.25,0.75,15
2.361882,0,0.769912,0.25,0.75,0,1,3,1,"lv",337,"23",10,784,111,0.25,0.75,16
0,3.36885,0.770588,0.235294,0.764706,0,1,3,1,"lv",338,"23",10,784,111,0.25,0.75,17
0,2.682312,0.771261,0.222222,0.777778,0,0,3,1,"lv",339,"23",10,784,111,0.25,0.75,18
0,3.593344,0.77193,0.210526,0.789474,0,0,3,1,"lv",340,"23",10,784,111,0.25,0.75,19
1.581303,0,0.769679,0.25,0.75,0,1,3,1,"lv",341,"23",10,784,111,0.25,0.75,20
0,3.883315,0.770349,0.238095,0.761905,0,1,3,1,"lv",342,"23",10,784,111,0.25,0.75,21
2.797605,0,0.768116,0.272727,0.727273,0,1,3,1,"lv",343,"23",10,784,111,0.25,0.75,22
0,3.292552,0.768786,0.26087,0.73913,0,1,3,1,"lv",344,"23",10,784,111,0.25,0.75,23
0,2.867628,0.769452,0.25,0.75,0,0,3,1,"lv",345,"23",10,784,111,0.25,0.75,24
0,2.394172,0.770115,0.24,0.76,0,0,3,1,"lv",346,"23",10,784,111,0.25,0.75,25
0,2.107801,0.770774,0.230769,0.769231,0,0,3,1,"lv",347,"23",10,784,111,0.25,0.75,26
0,2.767407,0.771429,0.222222,0.777778,0,0,3,1,"lv",348,"23",10,784,111,0.25,0.75,27
0,2.957545,0.77208,0.214286,0.785714,0,0,3,1,"lv",349,"23",10,784,111,0.25,0.75,28
0,3.463272,0.772727,0.206897,0.793103,0,0,3,1,"lv",350,"23",10,784,111,0.25,0.75,29
0,3.210991,0.773371,0.2,0.8,0,0,3,1,"lv",351,"23",10,784,111,0.25,0.75,30
0,2.312804,0.774011,0.193548,0.806452,0,0,3,1,"lv",352,"23",10,784,111,0.25,0.75,31
0,3.095066,0.774648,0.1875,0.8125,0,0,3,1,"lv",353,"23",10,784,111,0.25,0.75,32
0,3.579667,0.775281,0.181818,0.818182,0,0,3,1,"lv",354,"23",10,784,111,0.25,0.75,33
0,3.812422,0.77591,0.176471,0.823529,0,0,3,1,"lv",355,"23",10,784,111,0.25,0.75,34
0,2.427432,0.776536,0.171429,0.828571,0,0,3,1,"lv",356,"23",10,784,111,0.25,0.75,35
0,1.945799,0.777159,0.166667,0.833333,0,0,3,1,"lv",357,"23",10,784,111,0.25,0.75,36
0,3.23059,0.777778,0.162162,0.837838,0,0,3,1,"lv",358,"23",10,784,111,0.25,0.75,37
0,2.265314,0.778393,0.157895,0.842105,0,0,3,1,"lv",359,"23",10,784,111,0.25,0.75,38
0,4.828108,0.779006,0.153846,0.846154,0,0,3,1,"lv",360,"23",10,784,111,0.25,0.75,39
2.741934,0,0.77686,0.175,0.825,0,1,3,1,"lv",361,"23",10,784,111,0.25,0.75,40
0,2.575339,0.777473,0.170732,0.829268,0,1,3,1,"lv",362,"23",10,784,111,0.25,0.75,41
0,1.030262,0.778082,0.166667,0.833333,0,0,3,1,"lv",363,"23",10,784,111,0.25,0.75,42
0,3.238159,0.778689,0.162791,0.837209,0,0,3,1,"lv",364,"23",10,784,111,0.25,0.75,43
0,2.267399,0.779292,0.159091,0.840909,0,0,3,1,"lv",365,"23",10,784,111,0.25,0.75,44
3.146567,0,0.779891,1,0,1,1,3,1,"lv",366,"23",11,784,112,0.75,0.25,1
2.461124,0,0.780488,1,0,0,0,3,1,"lv",367,"23",11,784,112,0.75,0.25,2
0,2.690639,0.778378,0.666667,0.333333,0,1,3,1,"lv",368,"23",11,784,112,0.75,0.25,3
2.598049,0,0.778976,0.75,0.25,0,1,3,1,"lv",369,"23",11,784,112,0.75,0.25,4
1.906341,0,0.77957,0.8,0.2,0,0,3,1,"lv",370,"23",11,784,112,0.75,0.25,5
0,3.878483,0.77748,0.666667,0.333333,0,1,3,1,"lv",371,"23",11,784,112,0.75,0.25,6
3.811496,0,0.778075,0.714286,0.285714,0,1,3,1,"lv",372,"23",11,784,112,0.75,0.25,7
3.411171,0,0.778667,0.75,0.25,0,0,3,1,"lv",373,"23",11,784,112,0.75,0.25,8
3.200214,0,0.779255,0.777778,0.222222,0,0,3,1,"lv",374,"23",11,784,112,0.75,0.25,9
0,2.237085,0.777188,0.7,0.3,0,1,3,1,"lv",375,"23",11,784,112,0.75,0.25,10
2.310771,0,0.777778,0.727273,0.272727,0,1,3,1,"lv",376,"23",11,784,112,0.75,0.25,11
3.408323,0,0.778364,0.75,0.25,0,0,3,1,"lv",377,"23",11,784,112,0.75,0.25,12
2.237406,0,0.778947,0.769231,0.230769,0,0,3,1,"lv",378,"23",11,784,112,0.75,0.25,13
3.502931,0,0.779528,0.785714,0.214286,0,0,3,1,"lv",379,"23",11,784,112,0.75,0.25,14
2.799983,0,0.780105,0.8,0.2,0,0,3,1,"lv",380,"23",11,784,112,0.75,0.25,15
0,4.109703,0.778068,0.75,0.25,0,1,3,1,"lv",381,"23",11,784,112,0.75,0.25,16
2.792612,0,0.778646,0.764706,0.235294,0,1,3,1,"lv",382,"23",11,784,112,0.75,0.25,17
1.98218,0,0.779221,0.777778,0.222222,0,0,3,1,"lv",383,"23",11,784,112,0.75,0.25,18
1.390463,0,0.779793,0.789474,0.210526,0,0,3,1,"lv",384,"23",11,784,112,0.75,0.25,19
0,4.119266,0.777778,0.75,0.25,0,1,3,1,"lv",385,"23",11,784,112,0.75,0.25,20
4.821642,0,0.778351,0.761905,0.238095,0,1,3,1,"lv",386,"23",11,784,112,0.75,0.25,21
1.26416,0,0.77892,0.772727,0.227273,0,0,3,1,"lv",387,"23",11,784,112,0.75,0.25,22
0,2.416974,0.776923,0.73913,0.26087,0,1,3,1,"lv",388,"23",11,784,112,0.75,0.25,23
3.853855,0,0.777494,0.75,0.25,0,1,3,1,"lv",389,"23",11,784,112,0.75,0.25,24
0,1.203546,0.77551,0.72,0.28,0,1,3,1,"lv",390,"23",11,784,112,0.75,0.25,25
1.930532,0,0.776081,0.730769,0.269231,0,1,3,1,"lv",391,"23",11,784,112,0.75,0.25,26
0,2.076698,0.774112,0.703704,0.296296,0,1,3,1,"lv",392,"23",11,784,112,0.75,0.25,27
4.152355,0,0.774684,0.714286,0.285714,0,1,3,1,"lv",393,"23",11,784,112,0.75,0.25,28
0,2.527429,0.772727,0.689655,0.310345,0,1,3,1,"lv",394,"23",11,784,112,0.75,0.25,29
2.983346,0,0.7733,0.7,0.3,0,1,3,1,"lv",395,"23",11,784,112,0.75,0.25,30
3.987543,0,0.773869,0.709677,0.290323,0,0,3,1,"lv",396,"23",11,784,112,0.75,0.25,31
3.454917,0,0.774436,0.71875,0.28125,0,0,3,1,"lv",397,"23",11,784,112,0.75,0.25,32
0,1.346229,0.7725,0.69697,0.30303,0,1,3,1,"lv",398,"23",11,784,112,0.75,0.25,33
4.319761,0,0.773067,0.705882,0.294118,0,1,3,1,"lv",399,"23",11,784,112,0.75,0.25,34
4.043944,0,0.773632,0.714286,0.285714,0,0,3,1,"lv",400,"23",11,784,112,0.75,0.25,35
3.082827,0,0.774194,0.722222,0.277778,0,0,3,1,"lv",401,"23",11,784,112,0.75,0.25,36
0,4.658586,0.772277,0.702703,0.297297,0,1,3,1,"lv",402,"23",11,784,112,0.75,0.25,37
0,2.430603,0.77284,0,1,1,0,3,1,"lv",403,"23",12,784,111,0.25,0.75,1
0,4.101706,0.773399,0,1,0,0,3,1,"lv",404,"23",12,784,111,0.25,0.75,2
0,1.888168,0.773956,0,1,0,0,3,1,"lv",405,"23",12,784,111,0.25,0.75,3
0,3.650093,0.77451,0,1,0,0,3,1,"lv",406,"23",12,784,111,0.25,0.75,4
0,4.179463,0.775061,0,1,0,0,3,1,"lv",407,"23",12,784,111,0.25,0.75,5
2.582067,0,0.773171,0.166667,0.833333,0,1,3,1,"lv",408,"23",12,784,111,0.25,0.75,6
0,3.189237,0.773723,0.142857,0.857143,0,1,3,1,"lv",409,"23",12,784,111,0.25,0.75,7
3.303706,0,0.771845,0.25,0.75,0,1,3,1,"lv",410,"23",12,784,111,0.25,0.75,8
2.361714,0,0.769976,0.333333,0.666667,0,0,3,1,"lv",411,"23",12,784,111,0.25,0.75,9
3.414627,0,0.768116,0.4,0.6,0,0,3,1,"lv",412,"23",12,784,111,0.25,0.75,10
0,4.952858,0.768675,0.363636,0.636364,0,1,3,1,"lv",413,"23",12,784,111,0.25,0.75,11
0,4.390854,0.769231,0.333333,0.666667,0,0,3,1,"lv",414,"23",12,784,111,0.25,0.75,12
2.520724,0,0.767386,0.384615,0.615385,0,1,3,1,"lv",415,"23",12,784,111,0.25,0.75,13
0,4.185083,0.767943,0.357143,0.642857,0,1,3,1,"lv",416,"23",12,784,111,0.25,0.75,14
0,2.512631,0.768496,0.333333,0.666667,0,0,3,1,"lv",417,"23",12,784,111,0.25,0.75,15
2.346754,0,0.766667,0.375,0.625,0,1,3,1,"lv",418,"23",12,784,111,0.25,0.75,16
3.090444,0,0.764846,0.411765,0.588235,0,0,3,1,"lv",419,"23",12,784,111,0.25,0.75,17
4.209851,0,0.763033,0.444444,0.555556,0,0,3,1,"lv",420,"23",12,784,111,0.25,0.75,18
0,3.687218,0.763593,0.421053,0.578947,0,1,3,1,"lv",421,"23",12,784,111,0.25,0.75,19
3.538446,0,0.761792,0.45,0.55,0,1,3,1,"lv",422,"23",12,784,111,0.25,0.75,20
0,0.408947,0.762353,0.428571,0.571429,0,1,3,1,"lv",423,"23",12,784,111,0.25,0.75,21
0,1.979312,0.762911,0.409091,0.590909,0,0,3,1,"lv",424,"23",12,784,111,0.25,0.75,22
0,3.069498,0.763466,0.391304,0.608696,0,0,3,1,"lv",425,"23",12,784,111,0.25,0.75,23
0,4.118436,0.764019,0.375,0.625,0,0,3,1,"lv",426,"23",12,784,111,0.25,0.75,24
0,5.740213,0.764569,0.36,0.64,0,0,3,1,"lv",427,"23",12,784,111,0.25,0.75,25
0,3.137155,0.765116,0.346154,0.653846,0,0,3,1,"lv",428,"23",12,784,111,0.25,0.75,26
3.263042,0,0.763341,0.37037,0.62963,0,1,3,1,"lv",429,"23",12,784,111,0.25,0.75,27
1.937276,0,0.763889,1,0,1,0,3,1,"lv",430,"23",13,784,112,0.75,0.25,1
0.822025,0,0.764434,1,0,0,0,3,1,"lv",431,"23",13,784,112,0.75,0.25,2
5.764674,0,0.764977,1,0,0,0,3,1,"lv",432,"23",13,784,112,0.75,0.25,3
1.846374,0,0.765517,1,0,0,0,3,1,"lv",433,"23",13,784,112,0.75,0.25,4
0,4.440591,0.763761,0.8,0.2,0,1,3,1,"lv",434,"23",13,784,112,0.75,0.25,5
3.302546,0,0.764302,0.833333,0.166667,0,1,3,1,"lv",435,"23",13,784,112,0.75,0.25,6
3.268804,0,0.76484,0.857143,0.142857,0,0,3,1,"lv",436,"23",13,784,112,0.75,0.25,7
2.286251,0,0.765376,0.875,0.125,0,0,3,1,"lv",437,"23",13,784,112,0.75,0.25,8
0,3.236288,0.763636,0.777778,0.222222,0,1,3,1,"lv",438,"23",13,784,112,0.75,0.25,9
2.361097,0,0.764172,0.8,0.2,0,1,3,1,"lv",439,"23",13,784,112,0.75,0.25,10
2.143299,0,0.764706,0.818182,0.181818,0,0,3,1,"lv",440,"23",13,784,112,0.75,0.25,11
4.720598,0,0.765237,0.833333,0.166667,0,0,3,1,"lv",441,"23",13,784,112,0.75,0.25,12
3.905615,0,0.765766,0.846154,0.153846,0,0,3,1,"lv",442,"23",13,784,112,0.75,0.25,13
0,3.059229,0.764045,0.785714,0.214286,0,1,3,1,"lv",443,"23",13,784,112,0.75,0.25,14
1.279878,0,0.764574,0.8,0.2,0,1,3,1,"lv",444,"23",13,784,112,0.75,0.25,15
0,2.432741,0.762864,0.75,0.25,0,1,3,1,"lv",445,"23",13,784,112,0.75,0.25,16
3.765069,0,0.763393,0.764706,0.235294,0,1,3,1,"lv",446,"23",13,784,112,0.75,0.25,17
1.931008,0,0.76392,0.777778,0.222222,0,0,3,1,"lv",447,"23",13,784,112,0.75,0.25,18
3.044012,0,0.764444,0.789474,0.210526,0,0,3,1,"lv",448,"23",13,784,112,0.75,0.25,19
4.265855,0,0.764967,0.8,0.2,0,0,3,1,"lv",449,"23",13,784,112,0.75,0.25,20
2.332682,0,0.765487,0.809524,0.190476,0,0,3,1,"lv",450,"23",13,784,112,0.75,0.25,21
3.860746,0,0.766004,0.818182,0.181818,0,0,3,1,"lv",451,"23",13,784,112,0.75,0.25,22
1.913097,0,0.76652,0.826087,0.173913,0,0,3,1,"lv",452,"23",13,784,112,0.75,0.25,23
2.601692,0,0.767033,0.833333,0.166667,0,0,3,1,"lv",453,"23",13,784,112,0.75,0.25,24
3.643684,0,0.767544,0.84,0.16,0,0,3,1,"lv",454,"23",13,784,112,0.75,0.25,25
2.453126,0,0.768053,0.846154,0.153846,0,0,3,1,"lv",455,"23",13,784,112,0.75,0.25,26
0,1.810298,0.766376,0.814815,0.185185,0,1,3,1,"lv",456,"23",13,784,112,0.75,0.25,27
2.756834,0,0.766885,0.821429,0.178571,0,1,3,1,"lv",457,"23",13,784,112,0.75,0.25,28
4.590329,0,0.767391,0.827586,0.172414,0,0,3,1,"lv",458,"23",13,784,112,0.75,0.25,29
0,2.487337,0.765727,0.8,0.2,0,1,3,1,"lv",459,"23",13,784,112,0.75,0.25,30
0,3.16555,0.764069,0.774194,0.225806,0,0,3,1,"lv",460,"23",13,784,112,0.75,0.25,31
0,1.849364,0.764579,0,1,1,0,3,1,"lv",461,"23",14,784,111,0.25,0.75,1
0,4.103952,0.765086,0,1,0,0,3,1,"lv",462,"23",14,784,111,0.25,0.75,2
0,2.19086,0.765591,0,1,0,0,3,1,"lv",463,"23",14,784,111,0.25,0.75,3
4.349691,0,0.763948,0.25,0.75,0,1,3,1,"lv",464,"23",14,784,111,0.25,0.75,4
0,2.405146,0.764454,0.2,0.8,0,1,3,1,"lv",465,"23",14,784,111,0.25,0.75,5
0,3.577225,0.764957,0.166667,0.833333,0,0,3,1,"lv",466,"23",14,784,111,0.25,0.75,6
0,3.960878,0.765458,0.142857,0.857143,0,0,3,1,"lv",467,"23",14,784,111,0.25,0.75,7
0.211637,0,0.76383,0.25,0.75,0,1,3,1,"lv",468,"23",14,784,111,0.25,0.75,8
0,1.511601,0.764331,0.222222,0.777778,0,1,3,1,"lv",469,"23",14,784,111,0.25,0.75,9
2.80347,0,0.762712,0.3,0.7,0,1,3,1,"lv",470,"23",14,784,111,0.25,0.75,10
0,3.46577,0.763214,0.272727,0.727273,0,1,3,1,"lv",471,"23",14,784,111,0.25,0.75,11
0,2.089208,0.763713,0.25,0.75,0,0,3,1,"lv",472,"23",14,784,111,0.25,0.75,12
0,2.729025,0.764211,0.230769,0.769231,0,0,3,1,"lv",473,"23",14,784,111,0.25,0.75,13
0,4.473689,0.764706,0.214286,0.785714,0,0,3,1,"lv",474,"23",14,784,111,0.25,0.75,14
0,3.283684,0.765199,0.2,0.8,0,0,3,1,"lv",475,"23",14,784,111,0.25,0.75,15
0,0.747768,0.76569,0.1875,0.8125,0,0,3,1,"lv",476,"23",14,784,111,0.25,0.75,16
0,3.402726,0.76618,0.176471,0.823529,0,0,3,1,"lv",477,"23",14,784,111,0.25,0.75,17
4.146208,0,0.764583,0.222222,0.777778,0,1,3,1,"lv",478,"23",14,784,111,0.25,0.75,18
0,2.341608,0.765073,0.210526,0.789474,0,1,3,1,"lv",479,"23",14,784,111,0.25,0.75,19
0,3.197475,0.76556,0.2,0.8,0,0,3,1,"lv",480,"23",14,784,111,0.25,0.75,20
0,1.032602,0.766046,0.190476,0.809524,0,0,3,1,"lv",481,"23",14,784,111,0.25,0.75,21
0,2.059492,0.766529,0.181818,0.818182,0,0,3,1,"lv",482,"23",14,784,111,0.25,0.75,22
0,1.123549,0.76701,0.173913,0.826087,0,0,3,1,"lv",483,"23",14,784,111,0.25,0.75,23
0,2.158881,0.76749,0.166667,0.833333,0,0,3,1,"lv",484,"23",14,784,111,0.25,0.75,24
0,4.08412,0.767967,0.16,0.84,0,0,3,1,"lv",485,"23",14,784,111,0.25,0.75,25
0,2.309685,0.768443,0.153846,0.846154,0,0,3,1,"lv",486,"23",14,784,111,0.25,0.75,26
0,2.11896,0.768916,0.148148,0.851852,0,0,3,1,"lv",487,"23",14,784,111,0.25,0.75,27
0,3.968385,0.769388,0.142857,0.857143,0,0,3,1,"lv",488,"23",14,784,111,0.25,0.75,28
3.53252,0,0.767821,0.172414,0.827586,0,1,3,1,"lv",489,"23",14,784,111,0.25,0.75,29
2.497599,0,0.76626,0.2,0.8,0,0,3,1,"lv",490,"23",14,784,111,0.25,0.75,30
0,4.35996,0.766734,0.193548,0.806452,0,1,3,1,"lv",491,"23",14,784,111,0.25,0.75,31
0,2.804111,0.767206,0.1875,0.8125,0,0,3,1,"lv",492,"23",14,784,111,0.25,0.75,32
0,4.87109,0.767677,0.181818,0.818182,0,0,3,1,"lv",493,"23",14,784,111,0.25,0.75,33
3.093243,0,0.766129,0.205882,0.794118,0,1,3,1,"lv",494,"23",14,784,111,0.25,0.75,34
0,1.841106,0.7666,0.2,0.8,0,1,3,1,"lv",495,"23",14,784,111,0.25,0.75,35
0,4.030716,0.767068,0.194444,0.805556,0,0,3,1,"lv",496,"23",14,784,111,0.25,0.75,36
2.653153,0,0.767535,1,0,1,1,3,1,"lv",497,"23",15,784,112,0.75,0.25,1
3.779896,0,0.768,1,0,0,0,3,1,"lv",498,"23",15,784,112,0.75,0.25,2
2.819697,0,0.768463,1,0,0,0,3,1,"lv",499,"23",15,784,112,0.75,0.25,3
0,3.677749,0.766932,0.75,0.25,0,1,3,1,"lv",500,"23",15,784,112,0.75,0.25,4
2.582362,0,0.767396,0.8,0.2,0,1,3,1,"lv",501,"23",15,784,112,0.75,0.25,5
4.350431,0,0.767857,0.833333,0.166667,0,0,3,1,"lv",502,"23",15,784,112,0.75,0.25,6
2.374266,0,0.768317,0.857143,0.142857,0,0,3,1,"lv",503,"23",15,784,112,0.75,0.25,7
2.036099,0,0.768775,0.875,0.125,0,0,3,1,"lv",504,"23",15,784,112,0.75,0.25,8
3.823185,0,0.769231,0.888889,0.111111,0,0,3,1,"lv",505,"23",15,784,112,0.75,0.25,9
0,-0.340864,0.767717,0.8,0.2,0,1,3,1,"lv",506,"23",15,784,112,0.75,0.25,10
